theta_arcmin,psf_sr-1,s_deg2_sr-1,encircled_energy
5.106796067870552491e+01,3.018537523015143975e+01,2.186709585704468495e+01,9.487100518019506712e-01
5.219363763572312109e+01,2.839886227093147397e+01,2.148985933889725075e+01,9.496146502836881886e-01
5.334412757909694136e+01,2.671985584074609932e+01,2.112053152486848973e+01,9.505036710487166918e-01
5.451997745463417999e+01,2.514182028691228155e+01,2.075895809023803196e+01,9.513774408653409287e-01
5.572174626431745992e+01,2.365861896714282864e+01,2.040498715352921622e+01,9.522362801236881058e-01
5.695000533205577398e+01,2.226448993830938150e+01,2.005846927773333022e+01,9.530805029428838226e-01
5.820533857529328259e+01,2.095402311210215274e+01,1.971925746843779947e+01,9.539104172111183555e-01
5.948834278260513031e+01,1.972213879092272393e+01,1.938720716909828568e+01,9.547263248038606598e-01
6.079962789741227169e+01,1.856406750226318181e+01,1.906217625368047663e+01,9.555285215165455481e-01
6.213981730795006087e+01,1.747533105448411561e+01,1.874402501688414802e+01,9.563172973764805240e-01
6.350954814362861356e+01,1.645172474131653573e+01,1.843261616214898879e+01,9.570929365187801352e-01
6.490947157792571431e+01,1.548930062659097651e+01,1.812781478763005083e+01,9.578557174943493902e-01
6.634025313795631007e+01,1.458435184464951639e+01,1.782948837031879208e+01,9.586059131992609172e-01
6.780257302086582172e+01,1.373339785563574011e+01,1.753750674847521651e+01,9.593437910951608805e-01
6.929712641719750366e+01,1.293317059839223226e+01,1.725174210252597007e+01,9.600696132368921054e-01
7.082462384138781886e+01,1.218060148703597889e+01,1.697206893457374832e+01,9.607836363910233768e-01
7.238579146954677412e+01,1.147280920043794872e+01,1.669836404665422336e+01,9.614861121583865300e-01
7.398137148468387636e+01,1.080708821681328580e+01,1.643050651786769834e+01,9.621772869976987774e-01
7.561212242954377416e+01,1.018089804844223245e+01,1.616837768050476853e+01,9.628574024358499406e-01
7.727881956721942913e+01,9.591853134196890451e+00,1.591186109527738246e+01,9.635266950031929900e-01
7.898225524971405775e+01,9.037713350054273675e+00,1.566084252575941882e+01,9.641853965154336681e-01
8.072323929462734782e+01,8.516375100138313670e+00,1.541520991213386438e+01,9.648337339739979646e-01
8.250259937014472200e+01,8.025862953061634997e+00,1.517485334433732191e+01,9.654719298185741039e-01
8.432118138851289757e+01,7.564321790437693593e+00,1.493966503468643836e+01,9.661002018941428071e-01
8.617984990818867175e+01,7.130009436412850121e+00,1.470953929006489425e+01,9.667187636191536537e-01
8.807948854485221091e+01,6.721289738932699542e+00,1.448437248374436770e+01,9.673278240333037514e-01
9.002100039148012911e+01,6.336626075213265707e+00,1.426406302690761940e+01,9.679275878822309886e-01
9.200530844767820327e+01,5.974575255541861196e+00,1.404851133993721035e+01,9.685182557411594617e-01
9.403335605847763645e+01,5.633781801089680741e+00,1.383761982352864095e+01,9.691000240217392259e-01
9.610610736280371214e+01,5.312972572884506306e+00,1.363129282968260547e+01,9.696730851647834548e-01
9.822454775182983155e+01,5.010951730471667531e+00,1.342943663262709997e+01,9.702376275807023109e-01
1.003896843374349714e+02,4.726596000089969607e+00,1.323195939971625101e+01,9.707938358866065043e-01
1.026025464309871609e+02,4.458850233411036257e+00,1.303877116234936473e+01,9.713418908339870317e-01
1.048641860326807347e+02,4.206723239039772189e+00,1.284978378695040391e+01,9.718819695070070042e-01
1.071756783316598387e+02,3.969283870054631791e+00,1.266491094604493917e+01,9.724142453131821018e-01
1.095381222171660625e+02,3.745657351882965447e+00,1.248406808946889868e+01,9.729388881084155560e-01
1.119526408009531195e+02,3.535021835762517828e+00,1.230717241574062193e+01,9.734560642536793651e-01
1.144203819512170384e+02,3.336605163938872742e+00,1.213414284362531070e+01,9.739659366715709421e-01
1.169425188382955412e+02,3.149681833593377167e+00,1.196489998391862564e+01,9.744686649644240806e-01
1.195202504923961726e+02,2.973570147290073962e+00,1.179936611147390302e+01,9.749644054068832277e-01
1.221548023736183239e+02,2.807629538476439812e+00,1.163746513749556222e+01,9.754533111184443550e-01
1.248474269545399267e+02,2.651258061273946698e+00,1.147912258211933079e+01,9.759355320098517250e-01
1.275994043156462254e+02,2.503890034453277735e+00,1.132426554729805446e+01,9.764112149746350111e-01
1.304120427538830711e+02,2.364993830108196970e+00,1.117282269001047013e+01,9.768805038417744946e-01
1.332866794046247207e+02,2.234069798123425432e+00,1.102472419580848495e+01,9.773435395267460191e-01
1.362246808773512612e+02,2.110648318078262697e+00,1.087990175271735538e+01,9.778004600372126598e-01
1.392274439053382480e+02,1.994287970740697524e+00,1.073828852550179924e+01,9.782514005638344168e-01
1.422963960096671769e+02,1.884573821788583903e+00,1.059981913030969736e+01,9.786964935399317111e-01
1.454329961778725533e+02,1.781115810847048841e+00,1.046442960970421154e+01,9.791358686758588892e-01
1.486387355575483298e+02,1.683547239356143699e+00,1.033205740809390605e+01,9.795696530690966020e-01
1.519151381652430928e+02,1.591523351181802992e+00,1.020264134756962093e+01,9.799979711857522702e-01
1.552637616109814758e+02,1.504720000257741663e+00,1.007612160415592761e+01,9.804209450140600746e-01
1.586861978387557883e+02,1.422832399897676847e+00,9.952439684484318150e+00,9.808386940147714173e-01
1.621840738833402042e+02,1.345573948747374571e+00,9.831538402894382855e+00,9.812513352760426910e-01
1.657590526437872427e+02,1.272675128656029386e+00,9.713361858968776019e+00,9.816589834831958017e-01
1.694128336739740348e+02,1.203882470037393793e+00,9.597855415507053678e+00,9.820617510329899824e-01
1.731471539905745658e+02,1.138957580564166072e+00,9.484965676942941570e+00,9.824597480486050305e-01
1.769637888988418410e+02,1.077676233295480568e+00,9.374640468209214816e+00,9.828530824440588898e-01
1.808645528365923099e+02,1.019827510577904661e+00,9.266828814053837959e+00,9.832418599839305440e-01
1.848513002367942590e+02,9.652130002861232239e-01,9.161480918810708474e+00,9.836261843009276307e-01
1.889259264091698469e+02,9.136460411813789317e-01,9.058548146628000453e+00,9.840061569975920852e-01
1.930903684412301686e+02,8.649510143645807725e-01,8.957983002156851171e+00,9.843818776198364207e-01
1.973466061191714687e+02,8.189626779875865958e-01,8.859739111702857883e+00,9.847534437937425222e-01
2.016966628690704795e+02,7.755255425612577191e-01,8.763771204842704776e+00,9.851209511791931828e-01
2.061426067188262437e+02,7.344932843631906128e-01,8.670035096508073025e+00,9.854844935958518848e-01
2.106865512813058103e+02,6.957281946021881547e-01,8.578487669538816363e+00,9.858441630050983617e-01
2.153306567591610587e+02,6.591006621411994448e-01,8.489086857707430767e+00,9.862000495961622537e-01
2.200771309717945030e+02,6.244886877161675010e-01,8.401791629216663893e+00,9.865522418071490662e-01
2.249282304049620791e+02,5.917774277155802842e-01,8.316561970672166737e+00,9.869008263695466798e-01
2.298862612835123116e+02,5.608587657049938224e-01,8.233358871532152179e+00,9.872458883669004148e-01
2.349535806677712628e+02,5.316309099928915316e-01,8.152144309035968206e+00,9.875875112400642752e-01
2.401325975740948877e+02,5.039980156394185951e-01,8.072881233613662388e+00,9.879257768810544293e-01
2.454257741201215879e+02,4.778698294081926146e-01,7.995533554778719854e+00,9.882607656028539189e-01
2.508356266952691271e+02,4.531613562539631435e-01,7.920066127506247611e+00,9.885925562592541294e-01
2.563647271570322914e+02,4.297925460257414620e-01,7.846444739099102783e+00,9.889212262046720436e-01
2.620157040536505519e+02,4.076879991464817943e-01,7.774636096544646158e+00,9.892468513962762167e-01
2.677912438737265006e+02,3.867766901068440677e-01,7.704607814364976548e+00,9.895695063854109685e-01
2.736940923233892704e+02,3.669917076822616919e-01,7.636328402963835416e+00,9.898892643826125992e-01
2.797270556316099146e+02,3.482700108498184566e-01,7.569767257473634103e+00,9.902061972830216163e-01
2.858930018842901291e+02,3.305521994445294598e-01,7.504894647106262084e+00,9.905203756962991379e-01
2.921948623877570412e+02,3.137822986538446046e-01,7.441681705011853332e+00,9.908318690042237087e-01
2.986356330623138433e+02,2.979075565047114016e-01,7.380100418649861993e+00,9.911407453574055948e-01
3.052183758665078130e+02,2.828782535496521255e-01,7.320123620677322585e+00,9.914470717622236862e-01
3.119462202527930685e+02,2.686475240071828363e-01,7.261724980359554493e+00,9.917509140519411570e-01
3.188223646552800687e+02,2.551711876577542060e-01,7.204878995508916972e+00,9.920523369871585562e-01
3.258500780102792191e+02,2.424075918394190121e-01,7.149560984957924248e+00,9.923514042275507485e-01
3.330327013103615741e+02,2.303174629277792429e-01,7.095747081573271942e+00,9.926481784129977948e-01
3.403736491926748045e+02,2.188637667226315808e-01,7.043414225818060537e+00,9.929427211634535011e-01
3.478764115622705049e+02,2.080115771992462892e-01,6.992540159869995442e+00,9.932350931285911511e-01
3.555445552512138079e+02,1.977279531155337888e-01,6.943103422303920524e+00,9.935253540170760900e-01
3.633817257142640642e+02,1.879818219976191473e-01,6.895083343347761407e+00,9.938135626163306924e-01
3.713916487619334248e+02,1.787438710556655819e-01,6.848460040721525921e+00,9.940997768498216480e-01
3.795781323317464739e+02,1.699864446093114212e-01,6.803214416069819137e+00,9.943840537684408565e-01
3.879450682985432763e+02,1.616834476278919963e-01,6.759328151998999168e+00,9.946664496326981242e-01
3.964964343246862768e+02,1.538102550148429670e-01,6.716783709730933083e+00,9.949470198861716241e-01
4.052362957510512160e+02,1.463436262883991146e-01,6.675564327386109831e+00,9.952258192418930172e-01
4.141688075297003593e+02,1.392616253320287101e-01,6.635654018909827201e+00,9.955029016644696416e-01
4.232982161991569114e+02,1.325435449080395456e-01,6.597037573655931020e+00,9.957783204361996265e-01
4.326288619032199563e+02,1.261698356465665583e-01,6.559700556643742964e+00,9.960521281646657066e-01
4.421651804542811419e+02,1.201220392397554376e-01,6.523629309504670459e+00,9.963243768218920104e-01
4.519117054421188300e+02,1.143827255874875354e-01,6.488810952136228494e+00,9.965951177778702430e-01
4.618730703891792473e+02,1.089354336564851283e-01,6.455233385082168596e+00,9.968644018140503382e-01
4.720540109533648092e+02,1.037646158291929688e-01,6.422885292658747858e+00,9.971322791817111009e-01
4.824593671793774661e+02,9.885558553247969504e-02,6.391756146848370790e+00,9.973987995910125193e-01
4.930940857996880595e+02,9.419446794901244202e-02,6.361836211983136202e+00,9.976640122909108399e-01
5.039632225862255268e+02,8.976815362618027760e-02,6.333116550242317011e+00,9.979279660463424850e-01
5.150719447539036082e+02,8.556425480872263678e-02,6.305589027989148221e+00,9.981907092153320393e-01
5.264255334171274399e+02,8.157106433180510985e-02,6.279246322974005423e+00,9.984522897411393094e-01
5.380293861004489600e+02,7.777751692122059080e-02,6.254081932432558943e+00,9.987127552085613980e-01
5.498890193045637034e+02,7.417315275671851338e-02,6.230090182109363717e+00,9.989721528595977285e-01
5.620100711288686171e+02,7.074808316321451462e-02,6.207266236239071588e+00,9.992305296265135972e-01
5.743983039518290070e+02,6.749295830284783582e-02,6.185606108519459134e+00,9.994879321708295405e-01
5.870596071704277392e+02,6.439893674856216055e-02,6.165106674112529106e+00,9.997444068942221707e-01
6.000000000000000000e+02,6.145765682712044098e-02,6.145765682712044153e+00,9.999999999999845679e-01
