theta_arcmin,psf_sr-1,s_deg2_sr-1,encircled_energy
6.870618683592947029e+00,8.291512623929651454e+03,1.087233830832347223e+02,7.332037836946010412e-01
7.022065834209247015e+00,7.837667540947380076e+03,1.073529864140371615e+02,7.377123449530189614e-01
7.176851292550957773e+00,7.406633888581880456e+03,1.059708144742232179e+02,7.421634662551617190e-01
7.335048644013541619e+00,6.997447586292565575e+03,1.045786785867515789e+02,7.465566942279628915e-01
7.496733096015014475e+00,6.609169231661769118e+03,1.031783241663600279e+02,7.508916497161340908e-01
7.661981513749740458e+00,6.240884939804731403e+03,1.017714294766000762e+02,7.551680250043661946e-01
7.830872456730343600e+00,5.891707016239766745e+03,1.003596047876164334e+02,7.593855809961536085e-01
8.003486216135090814e+00,5.560774473048944856e+03,9.894439190172171550e+01,7.635441443652439819e-01
8.179904852978523877e+00,5.247253398569886485e+03,9.752726401435289461e+01,7.676436046944147273e-01
8.360212237123469947e+00,4.950337191097830328e+03,9.610962587882822561e+01,7.716839116148784816e-01
8.544494087152985529e+00,4.669246667164259634e+03,9.469281424440073636e+01,7.756650719583843001e-01
8.732838011121188515e+00,4.403230054914351967e+03,9.327809853837558762e+01,7.795871469327820824e-01
8.925333548202338818e+00,4.151562882949581763e+03,9.186668176448252154e+01,7.834502493306587656e-01
9.122072211257998831e+00,3.913547774751638372e+03,9.045970159122431653e+01,7.872545407795285000e-01
9.323147530342465572e+00,3.688514158476473767e+03,8.905823160552620266e+01,7.910002290409536840e-01
9.528655097167201049e+00,3.475817901517802511e+03,8.766328270865328420e+01,7.946875653650371518e-01
9.738692610545371053e+00,3.274840878801933741e+03,8.627580463301711688e+01,7.983168419057677934e-01
9.953359922838100005e+00,3.084990483302671237e+03,8.489668756013527684e+01,8.018883892018294768e-01
1.017275908742454327e+01,2.905699086767284371e+03,8.352676382161523350e+01,8.054025737267230811e-01
1.039699440721831358e+01,2.736423458132153428e+03,8.216680966659805563e+01,8.088597955113188132e-01
1.062617248425334715e+01,2.576644146587550040e+03,8.081754708059725090e+01,8.122604858399512517e-01
1.086040227036278694e+01,2.425864835732701977e+03,7.947964564209881644e+01,8.156051050279853332e-01
1.109979511897494575e+01,2.283611674750563907e+03,7.815372440464382464e+01,8.188941402718579177e-01
1.134446483805101380e+01,2.149432592031574586e+03,7.684035379338824612e+01,8.221281035796222936e-01
1.159452774418964438e+01,2.022896596191143544e+03,7.554005750632421723e+01,8.253075297819616463e-01
1.185010271792416248e+01,1.903593068959787388e+03,7.425331441145438305e+01,8.284329746218310753e-01
1.211131126023866145e+01,1.791131053980150455e+03,7.298056043223449763e+01,8.315050129230600051e-01
1.237827755032988364e+01,1.685138545123243375e+03,7.172219041454221156e+01,8.345242368372701725e-01
1.265112850464231720e+01,1.585261777538357819e+03,7.047855996929510525e+01,8.374912541682092426e-01
1.292999383720459150e+01,1.491164524277876126e+03,6.924998728563215877e+01,8.404066867723910539e-01
1.321500612129585761e+01,1.402527400989760281e+03,6.803675491029237321e+01,8.432711690346955669e-01
1.350630085247145118e+01,1.319047180846968331e+03,6.683911148947929348e+01,8.460853464174663552e-01
1.380401651297782273e+01,1.240436121583719569e+03,6.565727347009108428e+01,8.488498740814548471e-01
1.410829463758735081e+01,1.166421306233120504e+03,6.449142675773276778e+01,8.515654155768570543e-01
1.441927988088431434e+01,1.096743998908099911e+03,6.334172832940701170e+01,8.542326416026133629e-01
1.473712008603406254e+01,1.031159016737089360e+03,6.220830779921423925e+01,8.568522288320236102e-01
1.506196635506800874e+01,9.694341188564033018e+02,6.109126893578122264e+01,8.594248588026986990e-01
1.539397312071793067e+01,9.113494131715848425e+02,5.999069113048352619e+01,8.619512168688127085e-01
1.573329821983367083e+01,8.566967814291245986e+02,5.890663081583875282e+01,8.644319912135878248e-01
1.608010296841917253e+01,8.052793229865995954e+02,5.783912283372185215e+01,8.668678719199169880e-01
1.643455223832251733e+01,7.569108175323702881e+02,5.678818175330023621e+01,8.692595500970436984e-01
1.679681453561640225e+01,7.114152068842942072e+02,5.575380313880187799e+01,8.716077170611843394e-01
1.716706208070636919e+01,6.686260958893765292e+02,5.473596476742186212e+01,8.739130635680232295e-01
1.754547089020480044e+01,6.283862723517721633e+02,5.373462779784004084e+01,8.761762790949856328e-01
1.793222086060967513e+01,5.905472458340283310e+02,5.274973788997029089e+01,8.783980511712640160e-01
1.832749585382779856e+01,5.549688051049319029e+02,5.178122627668895461e+01,8.805790647535678417e-01
1.873148378458322227e+01,5.215185939458049234e+02,5.082901078840079379e+01,8.827200016456036025e-01
1.914437670975237538e+01,4.900717049747333363e+02,4.989299683139570618e+01,8.848215399593488684e-01
1.956637091966839748e+01,4.605102911041122979e+02,4.897307832102987390e+01,8.868843536162026586e-01
1.999766703143802360e+01,4.327231942103023243e+02,4.806913857083237218e+01,8.889091118861599528e-01
2.043847008431550094e+01,4.066055905643243022e+02,4.718105113869413003e+01,8.908964789631805825e-01
2.088898963717873514e+01,3.820586525487544804e+02,4.630868063134137458e+01,8.928471135750107868e-01
