theta_arcmin,psf_sr-1,s_deg2_sr-1,encircled_energy
3.864391753584583977e-01,3.881870225400078110e+06,1.610277797801830673e+02,1.595124585842400411e-01
3.949573474023107544e-01,3.852030603150300216e+06,1.669120237683731318e+02,1.605587553363748421e-01
4.036632831605985183e-01,3.817450495517361443e+06,1.727863416113557378e+02,1.616281153189270681e-01
4.125611214570361063e-01,3.778419194997876417e+06,1.786422730043761362e+02,1.627210469083168742e-01
4.216550923462863976e-01,3.735127722845326178e+06,1.844665628770297019e+02,1.885084151692900112e-01
4.309495191249390622e-01,3.687763499143022113e+06,1.902450482012155533e+02,1.898606296245359260e-01
4.404488203868169860e-01,3.636525274260069244e+06,1.959634207544681885e+02,1.912426505696629142e-01
4.501575121235866228e-01,3.581572326971076895e+06,2.016045033409444898e+02,1.926551350208976221e-01
4.600802098716717525e-01,3.522962229223366827e+06,2.071441112804229476e+02,1.940987544768940087e-01
4.702216309064913280e-01,3.459485041086895391e+06,2.124780946067238006e+02,2.098814886381355771e-01
4.805865964850637440e-01,3.385734548635816667e+06,2.172169507243510509e+02,2.135838307161971317e-01
4.911800341380447299e-01,3.305312632353421766e+06,2.215090388110806998e+02,2.434457572947024417e-01
5.020069800122877179e-01,3.219819461029090453e+06,2.253972077474905973e+02,2.561516605731847807e-01
5.130725812650408502e-01,3.130120533485329710e+06,2.288843894903503440e+02,2.563584678427220376e-01
5.243820985109179933e-01,3.036872092728788964e+06,2.319635327403639167e+02,2.809484084405862170e-01
5.359409083228087178e-01,2.940573026343535632e+06,2.346190566911407132e+02,2.814028778652259977e-01
5.477545057879142920e-01,2.841560561899465974e+06,2.368243386784642439e+02,2.818673650339108550e-01
5.598285071201258845e-01,2.740238471107183024e+06,2.385590394376981465e+02,2.823420907650068812e-01
5.721686523299867044e-01,2.636848547521764878e+06,2.397898553219462201e+02,2.828272807443183434e-01
5.847808079535076198e-01,2.532289537049444392e+06,2.405454141504551160e+02,3.155757492928195074e-01
5.976709698411329930e-01,2.438436942468159832e+06,2.419543040237017237e+02,3.439432696804851641e-01
6.108452660081828967e-01,2.352651084362798836e+06,2.438470169193289223e+02,3.440750475200926028e-01
6.243099595481271802e-01,2.272970912032956257e+06,2.460888312381035519e+02,3.442097301022337130e-01
6.380714516100759459e-01,2.198980920689337421e+06,2.486895797654574096e+02,3.630308369029845439e-01
6.521362844419015259e-01,2.130238138314627577e+06,2.516531578332697450e+02,3.644769738111846014e-01
6.665111445004396895e-01,2.066571820345097454e+06,2.550133011890944772e+02,3.686622560248455915e-01
6.812028656302483443e-01,2.007808558157195803e+06,2.588050419096040287e+02,3.780742916674977305e-01
6.962184323124337437e-01,1.953756200509602670e+06,2.630624754488468966e+02,3.836049745429284674e-01
7.115649829850910768e-01,1.901544171697277343e+06,2.674441193972449469e+02,4.227339954938991728e-01
7.272498134369351774e-01,1.850544756044836948e+06,2.718719044136593652e+02,4.249436077295278280e-01
7.432803802757372846e-01,1.802878592196577229e+06,2.766746183850687544e+02,4.407071918916616871e-01
7.596643044732148686e-01,1.759038123973667156e+06,2.819786268796456739e+02,4.468105482181118360e-01
7.764093749880607298e-01,1.719194337567115203e+06,2.878750410070744579e+02,4.479228208708664893e-01
7.935235524688335484e-01,1.683261716317065293e+06,2.944210033056824045e+02,4.576038196875689690e-01
8.110149730384701439e-01,1.650901677273494424e+06,3.016313324137090603e+02,4.585360359538179775e-01
8.288919521622192255e-01,1.610651742830192903e+06,3.073937210291851443e+02,4.999628182376328334e-01
8.471629886008333887e-01,1.553304001752692508e+06,3.096619953528718838e+02,5.071659503523856527e-01
8.658367684509022943e-01,1.487766737734016264e+06,3.098163928311358291e+02,5.249444926829701652e-01
8.849221692742443857e-01,1.416336318856904283e+06,3.080874741334272358e+02,5.253507113242310567e-01
9.044282643183219061e-01,1.340151285805069143e+06,3.045086112911748160e+02,5.376855917695234632e-01
9.243643268296860560e-01,1.259942417737524491e+06,2.990436260697643434e+02,5.411576266429677373e-01
9.447398344625010935e-01,1.177681632049552863e+06,2.919778161009322162e+02,5.782229656755749625e-01
9.655644737842452585e-01,1.094730855939910049e+06,2.835093687762740160e+02,5.903891437790613761e-01
9.868481448807293610e-01,1.008948907197422348e+06,2.729400907483712331e+02,5.904427697683025666e-01
1.008600966062622062e+00,9.199949805426925886e+05,2.599690916305734731e+02,6.052770282721535722e-01
1.030833278675720166e+00,8.280899919841693481e+05,2.444285302029932438e+02,6.055149401769440720e-01
1.053555652017250877e+00,7.353600318761103554e+05,2.267318247918808822e+02,6.191201389077951589e-01
1.076778888360542030e+00,6.651291103555407608e+05,2.142182756523748708e+02,6.381406056623093459e-01
1.100514028090449292e+00,6.072798440257511102e+05,2.043043114740293333e+02,6.426202284143722743e-01
1.124772354951983910e+00,5.567253473163445015e+05,1.956445530747416797e+02,6.470634617420412127e-01
1.149565401414632815e+00,5.118281849411271396e+05,1.878836832513540003e+02,6.508643175647671475e-01
1.174904954154923242e+00,4.735461830274270615e+05,1.815788702824505947e+02,6.673933795183388806e-01
1.200803059659839356e+00,4.491881074709519162e+05,1.799158066885666187e+02,6.755094038210905927e-01
1.227272029953750954e+00,4.332085499402043060e+05,1.812492389979765335e+02,6.786104251707365531e-01
1.254324448451582752e+00,4.231606931061868090e+05,1.849364827653098189e+02,6.797830889669153054e-01
1.281973175940998910e+00,4.171485474413326592e+05,1.904347109462482877e+02,6.875201854154312509e-01
1.310231356696456517e+00,4.059733941380784963e+05,1.935936238967630345e+02,7.067761139455045472e-01
1.339112424728023942e+00,3.907205330938983825e+05,1.946246359504149268e+02,7.115668683129435790e-01
1.368630110167945224e+00,3.733557741380220978e+05,1.942641008096354085e+02,7.161955373650386036e-01
1.398798445797978296e+00,3.538006408040408278e+05,1.922942935996730114e+02,7.164976524445253458e-01
1.429631773720614563e+00,3.275381774328681640e+05,1.859549789148027514e+02,7.377558539063696630e-01
1.461144752177350625e+00,2.973225470954597113e+05,1.763241622405815576e+02,7.404124945746646258e-01
1.493352362517253562e+00,2.660836280166655779e+05,1.648315108511208678e+02,7.448831897914051092e-01
1.526269916319131337e+00,2.364893374043552321e+05,1.530282993817906743e+02,7.572833917866585995e-01
1.559913062670695849e+00,2.153315507701285824e+05,1.455479044694091328e+02,7.616268075816506888e-01
