theta_arcmin,psf_sr-1,s_deg2_sr-1,encircled_energy
3.374710719556672700e+01,3.421992602548150852e+00,1.082554245691323080e+00,9.980725412093937043e-01
3.449098536166496132e+01,3.163167945435576112e+00,1.045275939408051080e+00,9.981179160727243760e-01
3.525126062878850774e+01,2.879117591832276002e+00,9.938165102562018793e-01,9.981603743044846766e-01
3.602829443370791296e+01,2.814361275773006099e+00,1.014763300312347960e+00,9.982037247411317260e-01
3.682245618024465728e+01,2.574784980643358701e+00,9.697593473612478032e-01,9.982437937579360376e-01
3.763412341488666613e+01,2.477692610279738528e+00,9.747843192186242955e-01,9.982850681197799059e-01
3.846368200627485123e+01,2.317363443968955661e+00,9.523429300303722922e-01,9.983228143185118864e-01
3.931152632864605323e+01,2.107396144530413462e+00,9.046560521482515105e-01,9.983618002128159530e-01
4.017805944931949824e+01,1.997463278930347474e+00,8.956827647541538706e-01,9.983996986517221783e-01
4.106369332031606234e+01,1.898998476767399302e+00,8.894839810762603660e-01,9.984354411979715627e-01
4.196884897420125782e+01,1.768627924251670924e+00,8.653426195578668434e-01,9.984706035722847872e-01
4.289395672424520711e+01,1.639646585981408000e+00,8.379921819499027702e-01,9.985053846241248587e-01
4.383945636899461817e+01,1.537228686881010775e+00,8.206657329229890552e-01,9.985389788240284226e-01
4.480579740135414113e+01,1.453437226058600817e+00,8.105171341332579882e-01,9.985725306728798767e-01
4.579343922227640462e+01,1.350930657668272694e+00,7.869317716201112978e-01,9.986049413880704329e-01
4.680285135916241046e+01,1.222215945687581851e+00,7.436867935090950565e-01,9.986367051062711164e-01
4.783451368907600454e+01,1.109465091721464347e+00,7.051700642925913254e-01,9.986670711178072812e-01
4.888891666687865012e+01,1.077396267562701571e+00,7.153091715678808749e-01,9.986968533677139659e-01
4.996656155839293234e+01,9.954013831213761598e-01,6.903266954690164825e-01,9.987265035380923361e-01
5.106796067870552491e+01,9.589599070976604356e-01,6.946962908919255275e-01,9.987548675977824253e-01
