theta_arcmin,psf_sr-1,s_deg2_sr-1,encircled_energy
5.451997745463417999e+01,7.534340030252365539e-01,6.220911896623059212e-01,9.988449515016908364e-01
5.572174626431745992e+01,6.923053584502509850e-01,5.970966422476188251e-01,9.988706558902457067e-01
5.695000533205577398e+01,6.419098572590633545e-01,5.783078429634488371e-01,9.988957550012518283e-01
5.820533857529328259e+01,6.126360592780748515e-01,5.765350225454397570e-01,9.989200482423541416e-01
5.948834278260513031e+01,5.547068918085633626e-01,5.452865707733951517e-01,9.989440410992116437e-01
6.079962789741227169e+01,5.351736400576743158e-01,5.495333526372627730e-01,9.989671732038324370e-01
6.213981730795006087e+01,5.087811533436057410e-01,5.457182262618510693e-01,9.989902713459590800e-01
6.350954814362861356e+01,4.735344416931924205e-01,5.305509750821205683e-01,9.990127661848906548e-01
6.490947157792571431e+01,4.338826555897057347e-01,5.077920953120746983e-01,9.990343351627585244e-01
6.634025313795631007e+01,4.158850124089756295e-01,5.084227993893348785e-01,9.990559870598665348e-01
6.780257302086582172e+01,3.869536067286576952e-01,4.941385635722934100e-01,9.990765977071874859e-01
6.929712641719750366e+01,3.556195524956207166e-01,4.743660310978047856e-01,9.990971571023322673e-01
7.082462384138781886e+01,3.404594416321497508e-01,4.743855316962201640e-01,9.991171705872287090e-01
7.238579146954677412e+01,3.144256234934993399e-01,4.576380060857514476e-01,9.991367565130079287e-01
7.398137148468387636e+01,2.860693775274457118e-01,4.349242532058308353e-01,9.991559479457411408e-01
7.561212242954377416e+01,2.783740893374000436e-01,4.420884475473487729e-01,9.991745646109009282e-01
7.727881956721942913e+01,2.684851089241713229e-01,4.453881538407778451e-01,9.991929928737420807e-01
7.898225524971405775e+01,2.410234600395478877e-01,4.176532610065973872e-01,9.992109569288953885e-01
8.072323929462734782e+01,2.371116526781570089e-01,4.291879885125545191e-01,9.992283904812307993e-01
8.250259937014472200e+01,2.141556965364162235e-01,4.049136282042825608e-01,9.992455564648553556e-01
8.432118138851289757e+01,2.004535555945946568e-01,3.958992039948445174e-01,9.992624921541147787e-01
8.617984990818867175e+01,1.933964558734874994e-01,3.989858346753588636e-01,9.992789197421946268e-01
8.807948854485221091e+01,1.766923230933684363e-01,3.807717747797691454e-01,9.992949557480230727e-01
9.002100039148012911e+01,1.584310517387644279e-01,3.566362415262036012e-01,9.993105898695420208e-01
9.200530844767820327e+01,1.514045676430176846e-01,3.560100416307027116e-01,9.993258386287438011e-01
9.403335605847763645e+01,1.479390211203484295e-01,3.633658532768171412e-01,9.993410636197800345e-01
9.610610736280371214e+01,1.364240395350201640e-01,3.500179996036432706e-01,9.993556319912286767e-01
9.822454775182983155e+01,1.236869104784108914e-01,3.314830427230817111e-01,9.993701432151396169e-01
1.003896843374349714e+02,1.193497561011939573e-01,3.341159530171343151e-01,9.993842330681237396e-01
1.026025464309871609e+02,1.083274522008112750e-01,3.167760265332309477e-01,9.993979943507046437e-01
1.048641860326807347e+02,1.023642814502401660e-01,3.126801573098895726e-01,9.994114303427868995e-01
1.071756783316598387e+02,9.969098914164693792e-02,3.180869751159203229e-01,9.994246004574891540e-01
1.095381222171660625e+02,9.210281272796329299e-02,3.069735635987835276e-01,9.994376010659128395e-01
1.119526408009531195e+02,8.641288874473551651e-02,3.008463229179096921e-01,9.994501540897681169e-01
1.144203819512170384e+02,8.247274848454741458e-02,2.999264406929434967e-01,9.994624898323138940e-01
1.169425188382955412e+02,7.448883204753972698e-02,2.829655414276950887e-01,9.994745993064418910e-01
1.195202504923961726e+02,7.290657020452084858e-02,2.892991492260559849e-01,9.994864801331281301e-01
1.221548023736183239e+02,6.583107770988930185e-02,2.728660819790084680e-01,9.994980855331873082e-01
1.248474269545399267e+02,6.258304573580138197e-02,2.709651180535965764e-01,9.995093625981978924e-01
1.275994043156462254e+02,5.763011546534801272e-02,2.606419299853749427e-01,9.995204446541535726e-01
1.304120427538830711e+02,5.369834798281652305e-02,2.536844338114161435e-01,9.995312981922481743e-01
1.332866794046247207e+02,5.117355512644335136e-02,2.525320971895930189e-01,9.995418843147690913e-01
1.362246808773512612e+02,4.932542816502259730e-02,2.542611233475345345e-01,9.995522982367398557e-01
1.392274439053382480e+02,4.412277738786898884e-02,2.375800892794077412e-01,9.995624756420383727e-01
1.422963960096671769e+02,4.090080948142697098e-02,2.300473336591945528e-01,9.995724644267526271e-01
1.454329961778725533e+02,3.926989458323634774e-02,2.307188814697856694e-01,9.995822070623417988e-01
1.486387355575483298e+02,3.630983780047859766e-02,2.228362352199856067e-01,9.995917108626849457e-01
1.519151381652430928e+02,3.442300685906769797e-02,2.206725982544995024e-01,9.996010137024995412e-01
1.552637616109814758e+02,3.285376674288066623e-02,2.200000988882557518e-01,9.996101627483651164e-01
1.586861978387557883e+02,2.984008538771202451e-02,2.087256728356925439e-01,9.996191107210661286e-01
1.621840738833402042e+02,2.821400128816953234e-02,2.061477464112442537e-01,9.996278384728125577e-01
1.657590526437872427e+02,2.722169528326478030e-02,2.077625080802522339e-01,9.996363550153001265e-01
1.694128336739740348e+02,2.494630459903459871e-02,1.988823914723966135e-01,9.996447801993877391e-01
1.731471539905745658e+02,2.380468852377384467e-02,1.982397390835858031e-01,9.996529839551429042e-01
1.769637888988418410e+02,2.219560457518196528e-02,1.930782237171408400e-01,9.996610054653652933e-01
1.808645528365923099e+02,2.056327552823784821e-02,1.868515530321595841e-01,9.996688187288674809e-01
1.848513002367942590e+02,1.885662711281750614e-02,1.789808357699240182e-01,9.996765517873791307e-01
1.889259264091698469e+02,1.771963288419682245e-02,1.756852658328370009e-01,9.996840774168976873e-01
1.930903684412301686e+02,1.691807853403368492e-02,1.752143848844006924e-01,9.996914332433241013e-01
1.973466061191714687e+02,1.623597347329888349e-02,1.756447431175081619e-01,9.996986541621312172e-01
2.016966628690704795e+02,1.483270152102838559e-02,1.676158879960390202e-01,9.997057069288255438e-01
2.061426067188262437e+02,1.387711876426798302e-02,1.638069527469239450e-01,9.997126350619298663e-01
2.106865512813058103e+02,1.335637894376476113e-02,1.646872053881450193e-01,9.997194449611713774e-01
2.153306567591610587e+02,1.247754395004010454e-02,1.607083112595331931e-01,9.997260865087840287e-01
2.200771309717945030e+02,1.153828677354150171e-02,1.552346473784373404e-01,9.997325906008425189e-01
2.249282304049620791e+02,1.043575790198176395e-02,1.466592391632684234e-01,9.997389444633547617e-01
2.298862612835123116e+02,1.030303609851964362e-02,1.512476916694598383e-01,9.997451936185142163e-01
2.349535806677712628e+02,9.538582233813432468e-03,1.462667000959246288e-01,9.997512972366023876e-01
2.401325975740948877e+02,8.837521228428721343e-03,1.415566273334045722e-01,9.997572576258717536e-01
2.454257741201215879e+02,8.090334959721645278e-03,1.353643621317616730e-01,9.997631335867029900e-01
2.508356266952691271e+02,7.804492797968454881e-03,1.364019641094801338e-01,9.997688731032498000e-01
2.563647271570322914e+02,7.147430593945440329e-03,1.304860209897178436e-01,9.997745239283188923e-01
2.620157040536505519e+02,7.063479037964226492e-03,1.347009949047136002e-01,9.997800412797077652e-01
2.677912438737265006e+02,6.285386142523934072e-03,1.252051543659826460e-01,9.997854379114629042e-01
2.736940923233892704e+02,5.839260970716290966e-03,1.215027845849996208e-01,9.997907490772237615e-01
2.797270556316099146e+02,5.569169689087877587e-03,1.210477992661595503e-01,9.997959378656932072e-01
2.858930018842901291e+02,5.525608135033979219e-03,1.254540341413832583e-01,9.998010287558798392e-01
2.921948623877570412e+02,5.057285501230318440e-03,1.199389167361695763e-01,9.998060278207246965e-01
2.986356330623138433e+02,4.708413653410364712e-03,1.166421086541355040e-01,9.998109380179556194e-01
3.052183758665078130e+02,4.412093567499849808e-03,1.141730406449401880e-01,9.998157514840246840e-01
3.119462202527930685e+02,4.014804037069251604e-03,1.085228790958619460e-01,9.998204592500218313e-01
3.188223646552800687e+02,3.797251116284832643e-03,1.072171786302456992e-01,9.998250971665980646e-01
3.258500780102792191e+02,3.713190933302315099e-03,1.095167227436673607e-01,9.998296294901521941e-01
3.330327013103615741e+02,3.339037078106019043e-03,1.028708909044606101e-01,9.998340965293061045e-01
3.403736491926748045e+02,3.264707590487444036e-03,1.050639319166835062e-01,9.998384875657038151e-01
3.478764115622705049e+02,3.054220968476606922e-03,1.026710295010786061e-01,9.998427957337028271e-01
3.555445552512138079e+02,2.944339654616519655e-03,1.033887946053242135e-01,9.998470349437910132e-01
3.633817257142640642e+02,2.766407687094640105e-03,1.014705111456843112e-01,9.998511864878869559e-01
3.713916487619334248e+02,2.544524466633232753e-03,9.749186939645615446e-02,9.998552765620497551e-01
3.795781323317464739e+02,2.458191185160086244e-03,9.838197243770564759e-02,9.998592982650417182e-01
3.879450682985432763e+02,2.394808436931951997e-03,1.001172125154906334e-01,9.998632417779572679e-01
3.964964343246862768e+02,2.121187980864137380e-03,9.263076037270968899e-02,9.998671340572214961e-01
4.052362957510512160e+02,1.930943996688172168e-03,8.808132741681108657e-02,9.998709640983205471e-01
4.141688075297003593e+02,1.996807113586101211e-03,9.514552998117246918e-02,9.998747409428199173e-01
4.232982161991569114e+02,1.894342183017369953e-03,9.428634617700623610e-02,9.998784556457542827e-01
4.326288619032199563e+02,1.700385988247644312e-03,8.840483033411025704e-02,9.998821071572089325e-01
4.421651804542811419e+02,1.560787286059676709e-03,8.476377648666603981e-02,9.998857252191202249e-01
4.519117054421188300e+02,1.531135023241613369e-03,8.685966921124292639e-02,9.998893114387296110e-01
4.618730703891792473e+02,1.416809032494001841e-03,8.395645622233018079e-02,9.998928554492970688e-01
4.720540109533648092e+02,1.427460540173015663e-03,8.835782059290915591e-02,9.998963288967228635e-01
4.824593671793774661e+02,1.262119490116465339e-03,8.160550529902559080e-02,9.998997645637354159e-01
4.930940857996880595e+02,1.108142129380419900e-03,7.484323527930038245e-02,9.999031565773740526e-01
5.039632225862255268e+02,1.147098678444467314e-03,8.092747073165869331e-02,9.999065241735565213e-01
5.150719447539036082e+02,1.071790946410944171e-03,7.898477287150988679e-02,9.999098657135826462e-01
5.264255334171274399e+02,1.034862243462158311e-03,7.966250030295012052e-02,9.999131702394561394e-01
5.380293861004489600e+02,1.040504459494108382e-03,8.366685384580782592e-02,9.999164482432162382e-01
5.498890193045637034e+02,9.272062026642678267e-04,7.787963764943676981e-02,9.999196901425944084e-01
5.620100711288686171e+02,8.653174330953508110e-04,7.592086521539312405e-02,9.999229154910093120e-01
5.743983039518290070e+02,7.887230525601336174e-04,7.228502431253218397e-02,9.999261307592570702e-01
5.870596071704277392e+02,7.885325036579576711e-04,7.548862211866995409e-02,9.999293583940460639e-01
6.000000000000000000e+02,7.422692334629512733e-04,7.422692334629513167e-02,9.999325782777936933e-01
