t_s,dot_x,dot_y,bg_dark_Ylin,bg_dark_Ymax_code,bg_dark_sat,leftchk_neutral_Ylin,leftchk_neutral_Ymax_code,leftchk_neutral_sat,leftchk_colour_Ylin,leftchk_colour_Ymax_code,leftchk_colour_sat,rightchk_neutral_Ylin,rightchk_neutral_Ymax_code,rightchk_neutral_sat,lamp_face_Ylin,lamp_face_Ymax_code,lamp_face_sat,leftchk_edge_rel
85.6000,163.8,170.2,0.004449,18.4,0.2770,0.011765,44.1,0.2308,0.009368,41.1,0.2804,0.329662,206.8,0.4128,0.684609,223.1,0.1731,0.12008
85.6333,164.2,170.2,0.004444,18.4,0.2769,0.011684,43.1,0.2331,0.009319,41.5,0.2818,0.329709,206.4,0.4126,0.683792,223.0,0.1731,0.11924
85.6667,164.8,170.2,0.004441,18.4,0.2774,0.011603,43.2,0.2343,0.009256,41.1,0.2817,0.329657,206.4,0.4126,0.683792,223.0,0.1731,0.12096
85.7000,165.2,170.2,0.004430,18.4,0.2804,0.011558,43.2,0.2361,0.009229,40.5,0.2824,0.329486,206.3,0.4126,0.683933,223.2,0.1735,0.11991
85.7333,165.2,169.2,0.004429,18.4,0.2803,0.011453,43.2,0.2357,0.009184,40.5,0.2829,0.329481,206.3,0.4126,0.683862,223.2,0.1727,0.12108
85.7667,165.8,168.8,0.004421,18.4,0.2815,0.011375,43.1,0.2372,0.009180,40.7,0.2824,0.329435,206.1,0.4124,0.683778,223.2,0.1730,0.12159
85.8000,165.8,168.8,0.004417,18.4,0.2813,0.011332,43.1,0.2375,0.009148,40.7,0.2830,0.329453,206.4,0.4121,0.683759,223.2,0.1733,0.12133
85.8333,166.2,168.8,0.004410,18.4,0.2782,0.011311,43.1,0.2344,0.009123,40.7,0.2790,0.329571,206.1,0.4127,0.683891,223.2,0.1742,0.12174
85.8667,166.8,169.2,0.004455,18.5,0.2581,0.011335,43.2,0.2242,0.009156,40.7,0.2690,0.329703,207.0,0.4128,0.684437,223.2,0.1740,0.13268
85.9000,166.8,168.8,0.004454,18.5,0.2584,0.011335,43.2,0.2242,0.009159,40.7,0.2679,0.329703,207.0,0.4128,0.684437,223.2,0.1740,0.13281
85.9333,167.2,168.2,0.004429,18.5,0.2576,0.011265,43.2,0.2258,0.009107,40.5,0.2710,0.329701,207.0,0.4128,0.684437,223.2,0.1740,0.13171
85.9667,167.8,167.8,0.004432,18.5,0.2577,0.011194,43.2,0.2258,0.009081,40.5,0.2704,0.329705,207.0,0.4128,0.684437,223.2,0.1740,0.13199
86.0000,167.8,167.8,0.004416,18.5,0.2684,0.011128,43.2,0.2304,0.009063,40.5,0.2724,0.329709,207.0,0.4128,0.684287,223.2,0.1736,0.12938
86.0333,168.2,167.2,0.004415,18.5,0.2691,0.011076,43.2,0.2313,0.009058,40.5,0.2686,0.329694,207.0,0.4128,0.684299,223.2,0.1735,0.13003
86.0667,168.2,166.8,0.004402,18.5,0.2681,0.011037,42.6,0.2308,0.009041,40.5,0.2703,0.329694,207.0,0.4128,0.684062,223.1,0.1735,0.12552
86.1000,168.2,166.8,0.004400,18.5,0.2680,0.011008,42.6,0.2303,0.009015,40.7,0.2703,0.329688,207.0,0.4128,0.684373,223.1,0.1745,0.12588
86.1333,168.2,165.8,0.004376,18.5,0.2796,0.010982,41.8,0.2344,0.008956,40.7,0.2732,0.329619,207.0,0.4124,0.684302,222.8,0.1723,0.12908
86.1667,168.2,165.8,0.004377,18.4,0.2758,0.010986,41.8,0.2329,0.008936,40.5,0.2721,0.329668,207.0,0.4130,0.684465,222.8,0.1737,0.12935
86.2000,168.2,165.8,0.004384,18.4,0.2662,0.010963,41.1,0.2309,0.008915,39.9,0.2690,0.329558,207.0,0.4125,0.684345,223.1,0.1733,0.13041
86.2333,168.2,165.8,0.004382,18.4,0.2669,0.010946,41.1,0.2310,0.008894,39.3,0.2689,0.329561,207.0,0.4126,0.684450,223.1,0.1737,0.13054
86.2667,168.8,165.8,0.004392,18.4,0.2526,0.010926,41.1,0.2269,0.008907,39.4,0.2637,0.329650,207.0,0.4128,0.683930,223.1,0.1740,0.13335
86.3000,168.8,165.8,0.004394,18.4,0.2533,0.010918,41.1,0.2296,0.008902,39.6,0.2621,0.329656,206.4,0.4128,0.684065,223.1,0.1741,0.13305
86.3333,168.8,165.8,0.004392,18.5,0.2521,0.010904,41.5,0.2274,0.008883,39.7,0.2606,0.329639,206.4,0.4127,0.683900,223.0,0.1741,0.13532
86.3667,168.8,165.8,0.004388,18.5,0.2510,0.010894,41.0,0.2271,0.008885,39.6,0.2610,0.329656,206.4,0.4129,0.683994,222.8,0.1734,0.13546
86.4000,169.2,165.8,0.004383,18.5,0.2517,0.010855,41.5,0.2246,0.008896,39.6,0.2586,0.329634,206.7,0.4130,0.683941,222.7,0.1739,0.13704
86.4333,169.8,165.2,0.004383,18.5,0.2513,0.010844,41.6,0.2243,0.008895,39.6,0.2586,0.329654,206.5,0.4130,0.684301,222.8,0.1739,0.13619
86.4667,169.8,165.2,0.004387,18.5,0.2491,0.010839,41.5,0.2258,0.008911,39.6,0.2569,0.329616,206.4,0.4126,0.684105,223.1,0.1747,0.13903
86.5000,169.8,165.2,0.004380,18.5,0.2547,0.010845,41.6,0.2236,0.008903,39.6,0.2590,0.329560,206.9,0.4128,0.683918,222.8,0.1736,0.13886
86.5333,169.8,164.2,0.004382,18.5,0.2468,0.010835,41.1,0.2230,0.008901,39.6,0.2556,0.329655,206.4,0.4128,0.684493,223.2,0.1743,0.13844
86.5667,169.2,163.8,0.004385,18.5,0.2465,0.010837,41.5,0.2228,0.008878,39.1,0.2550,0.329642,207.0,0.4128,0.684156,222.8,0.1729,0.13884
86.6000,168.8,163.2,0.004380,18.5,0.2458,0.010809,41.5,0.2227,0.008852,38.3,0.2557,0.329656,206.4,0.4128,0.684722,223.1,0.1729,0.13955
86.6333,168.8,163.2,0.004376,18.5,0.2473,0.010818,41.1,0.2218,0.008850,38.1,0.2551,0.329628,206.4,0.4126,0.684675,223.2,0.1745,0.13959
86.6667,168.8,163.2,0.004376,18.5,0.2463,0.010813,41.5,0.2214,0.008850,38.1,0.2560,0.329656,206.4,0.4127,0.684188,222.7,0.1738,0.13937
86.7000,169.2,163.8,0.004376,18.5,0.2466,0.010811,41.5,0.2221,0.008848,38.3,0.2547,0.329657,206.4,0.4128,0.684082,223.1,0.1740,0.13844
86.7333,168.8,163.8,0.004366,18.5,0.2510,0.010793,40.6,0.2235,0.008821,38.1,0.2561,0.329588,206.4,0.4123,0.683970,223.1,0.1730,0.13777
86.7667,168.8,163.8,0.004367,18.5,0.2526,0.010794,40.6,0.2242,0.008822,38.2,0.2566,0.329592,206.4,0.4126,0.683993,223.1,0.1728,0.13792
86.8000,168.8,164.2,0.004368,18.5,0.2450,0.010790,40.6,0.2202,0.008823,38.1,0.2542,0.329616,206.4,0.4126,0.684451,223.1,0.1738,0.13778
86.8333,166.8,164.8,0.004363,18.5,0.2381,0.010792,40.6,0.2173,0.008774,38.2,0.2504,0.329681,206.4,0.4128,0.684733,223.2,0.1746,0.14198
86.8667,165.8,166.2,0.004357,18.5,0.2405,0.010821,41.6,0.2179,0.008718,38.5,0.2530,0.329574,206.4,0.4129,0.684468,223.3,0.1740,0.14233
86.9000,164.2,167.2,0.004357,18.5,0.2405,0.010821,41.6,0.2178,0.008695,38.8,0.2541,0.329574,206.4,0.4129,0.684468,223.3,0.1740,0.14127
86.9333,162.8,167.8,0.004356,18.5,0.2398,0.010914,42.6,0.2176,0.008741,39.6,0.2573,0.329574,206.4,0.4129,0.684468,223.3,0.1740,0.14023
86.9667,160.8,168.2,0.004356,18.5,0.2398,0.010923,42.6,0.2173,0.008729,39.6,0.2566,0.329574,206.4,0.4129,0.684468,223.3,0.1740,0.14084
87.0000,159.8,169.8,0.004333,18.4,0.2523,0.011075,43.6,0.2239,0.008732,39.3,0.2642,0.329574,206.4,0.4129,0.684468,223.3,0.1740,0.13471
87.0333,158.2,170.2,0.004333,18.4,0.2539,0.011080,43.6,0.2223,0.008740,39.4,0.2651,0.329574,206.4,0.4129,0.684468,223.3,0.1740,0.13482
87.0667,156.8,171.8,0.004320,18.2,0.2603,0.011179,44.1,0.2234,0.008779,40.7,0.2648,0.329563,206.4,0.4128,0.684445,223.3,0.1742,0.13491
87.1000,156.8,171.8,0.004322,18.2,0.2589,0.011168,44.1,0.2247,0.008782,40.7,0.2635,0.329558,206.4,0.4128,0.684445,223.3,0.1742,0.13387
87.1333,156.8,171.2,0.004322,18.1,0.2600,0.011142,44.1,0.2272,0.008765,39.6,0.2659,0.329564,206.4,0.4128,0.684445,223.3,0.1742,0.13391
87.1667,156.2,171.2,0.004301,17.4,0.2665,0.011135,44.1,0.2269,0.008770,39.6,0.2666,0.329583,206.4,0.4130,0.684470,223.3,0.1737,0.13199
87.2000,156.2,171.8,0.004333,18.1,0.2458,0.011138,44.2,0.2182,0.008769,39.6,0.2599,0.329507,206.9,0.4128,0.684276,223.2,0.1739,0.13629
87.2333,156.2,171.2,0.004331,18.0,0.2454,0.011108,44.1,0.2228,0.008760,39.6,0.2602,0.329491,206.4,0.4127,0.684154,223.3,0.1739,0.13663
87.2667,156.2,171.2,0.004330,17.4,0.2429,0.011118,44.2,0.2207,0.008754,39.4,0.2580,0.329485,206.4,0.4128,0.684191,223.3,0.1733,0.13882
87.3000,156.2,171.2,0.004333,18.1,0.2419,0.011079,43.7,0.2182,0.008736,39.3,0.2590,0.329509,206.9,0.4129,0.684125,222.9,0.1744,0.13999
87.3333,156.2,170.8,0.004323,18.1,0.2416,0.011035,42.6,0.2202,0.008719,39.3,0.2582,0.329519,206.4,0.4128,0.684085,222.7,0.1740,0.14009
87.3667,156.8,170.8,0.004322,18.1,0.2413,0.011038,42.6,0.2196,0.008708,39.3,0.2566,0.329532,206.5,0.4130,0.684307,223.2,0.1734,0.13969
87.4000,156.8,170.8,0.004325,17.9,0.2405,0.010988,42.1,0.2192,0.008705,38.6,0.2557,0.329506,206.4,0.4130,0.684542,223.7,0.1741,0.13952
87.4333,157.2,171.2,0.004320,17.9,0.2467,0.010987,42.1,0.2210,0.008701,38.8,0.2575,0.329499,206.5,0.4130,0.684448,223.8,0.1736,0.13835
87.4667,157.8,170.8,0.004321,17.6,0.2427,0.010943,41.9,0.2195,0.008691,38.6,0.2552,0.329496,206.4,0.4130,0.684578,223.2,0.1731,0.13982
87.5000,158.2,170.2,0.004324,17.4,0.2425,0.010929,41.6,0.2206,0.008681,38.1,0.2553,0.329478,206.4,0.4129,0.684345,223.8,0.1740,0.13820
87.5333,158.8,170.2,0.004324,17.7,0.2411,0.010890,41.9,0.2196,0.008666,38.1,0.2535,0.329528,206.4,0.4128,0.684490,223.3,0.1736,0.13955
87.5667,159.2,170.2,0.004325,18.1,0.2409,0.010888,41.6,0.2194,0.008652,38.1,0.2544,0.329501,206.4,0.4128,0.684675,223.3,0.1735,0.13947
87.6000,159.8,170.2,0.004326,18.1,0.2384,0.010876,41.4,0.2174,0.008650,38.1,0.2515,0.329517,206.4,0.4128,0.684748,223.3,0.1732,0.13968
87.6333,159.8,170.2,0.004324,18.1,0.2392,0.010866,41.4,0.2161,0.008652,38.1,0.2515,0.329555,206.4,0.4128,0.684699,223.2,0.1732,0.14010
87.6667,159.8,170.2,0.004326,18.1,0.2384,0.010867,41.1,0.2178,0.008652,38.2,0.2504,0.329547,206.4,0.4127,0.684965,223.2,0.1734,0.13905
87.7000,160.2,169.8,0.004321,18.1,0.2445,0.010832,40.8,0.2213,0.008638,38.2,0.2534,0.329519,206.4,0.4131,0.684219,223.2,0.1727,0.13897
87.7333,160.2,169.2,0.004317,17.7,0.2571,0.010779,40.8,0.2232,0.008614,37.8,0.2571,0.329506,206.4,0.4127,0.684270,223.2,0.1728,0.13179
87.7667,160.8,169.8,0.004314,17.7,0.2540,0.010795,41.4,0.2191,0.008608,37.8,0.2571,0.329514,206.4,0.4127,0.684308,223.2,0.1728,0.13263
87.8000,160.8,169.2,0.004302,17.4,0.2576,0.010762,41.1,0.2254,0.008588,37.8,0.2579,0.329455,207.0,0.4130,0.684400,223.3,0.1734,0.13367
87.8333,161.2,169.8,0.004319,18.4,0.2341,0.010776,41.4,0.2154,0.008596,38.1,0.2477,0.329563,206.4,0.4129,0.684348,223.3,0.1732,0.13904
87.8667,161.8,169.8,0.004312,17.2,0.2203,0.010759,41.0,0.2160,0.008512,37.2,0.2492,0.329586,205.7,0.4128,0.682872,222.3,0.1731,0.12013
87.9000,161.8,169.8,0.004312,17.2,0.2203,0.010759,41.0,0.2160,0.008512,37.2,0.2492,0.329590,205.7,0.4128,0.682872,222.3,0.1731,0.12094
87.9333,161.2,169.2,0.004310,17.2,0.2200,0.010760,41.0,0.2136,0.008520,37.2,0.2491,0.329612,205.7,0.4132,0.682872,222.3,0.1731,0.12091
87.9667,161.8,169.2,0.004310,17.2,0.2200,0.010760,41.0,0.2136,0.008517,37.2,0.2492,0.329612,205.7,0.4132,0.682872,222.3,0.1731,0.11636
88.0000,161.8,168.8,0.004313,17.2,0.2225,0.010747,41.0,0.2159,0.008519,37.2,0.2501,0.329622,205.7,0.4132,0.682872,222.3,0.1731,0.12006
88.0333,162.2,168.8,0.004313,17.2,0.2225,0.010747,41.0,0.2159,0.008517,37.2,0.2501,0.329622,205.7,0.4132,0.682872,222.3,0.1731,0.12148
88.0667,162.2,168.8,0.004308,17.2,0.2352,0.010738,41.0,0.2185,0.008531,37.2,0.2495,0.329610,205.7,0.4130,0.682933,222.5,0.1731,0.12028
88.1000,162.8,168.2,0.004308,17.2,0.2352,0.010738,41.0,0.2185,0.008531,37.2,0.2495,0.329614,205.7,0.4129,0.682933,222.5,0.1731,0.11756
88.1333,162.2,168.2,0.004288,17.2,0.2477,0.010741,41.0,0.2197,0.008538,37.4,0.2497,0.329679,205.7,0.4120,0.682882,223.3,0.1731,0.11802
88.1667,161.8,167.8,0.004288,17.2,0.2477,0.010741,41.0,0.2197,0.008543,37.4,0.2496,0.329689,205.7,0.4120,0.682882,223.3,0.1731,0.12034
88.2000,161.8,167.8,0.004296,17.2,0.2621,0.010698,40.6,0.2234,0.008591,37.2,0.2561,0.329893,206.0,0.4118,0.684068,222.5,0.1725,0.12191
88.2333,162.8,168.2,0.004296,17.2,0.2622,0.010656,40.1,0.2257,0.008594,37.4,0.2546,0.329940,206.0,0.4117,0.684068,222.5,0.1725,0.12110
88.2667,162.8,168.2,0.004281,17.4,0.2728,0.010609,40.1,0.2323,0.008540,37.2,0.2599,0.329332,206.0,0.4118,0.683471,222.5,0.1732,0.12406
88.3000,162.8,168.8,0.004283,17.4,0.2709,0.010611,40.1,0.2320,0.008536,37.2,0.2599,0.329332,206.0,0.4118,0.683471,222.5,0.1732,0.12464
88.3333,162.8,168.2,0.004297,17.2,0.2589,0.010655,40.8,0.2239,0.008572,37.6,0.2551,0.329658,206.0,0.4125,0.684501,223.3,0.1721,0.12230
88.3667,162.8,168.2,0.004299,17.2,0.2599,0.010646,40.8,0.2243,0.008574,37.6,0.2526,0.329638,206.0,0.4124,0.684501,223.3,0.1721,0.12296
88.4000,162.8,168.8,0.004281,17.4,0.2712,0.010626,40.6,0.2300,0.008543,37.2,0.2574,0.329433,206.0,0.4127,0.683998,223.3,0.1726,0.12248
88.4333,279.1,164.8,0.004437,18.9,0.2291,0.011807,41.5,0.2153,0.010122,44.5,0.2524,0.333434,209.9,0.4123,0.783438,238.4,0.1727,0.05921
88.4667,280.8,164.3,0.004435,18.9,0.2289,0.011238,40.6,0.2072,0.009685,41.8,0.2448,0.331781,208.8,0.4133,0.757715,234.0,0.1748,0.06175
88.5000,281.2,164.2,0.004423,18.9,0.2531,0.011194,40.5,0.2210,0.009647,40.7,0.2521,0.331565,208.7,0.4130,0.748380,232.4,0.1753,0.05762
88.5333,281.2,164.2,0.004414,18.9,0.2547,0.011114,40.5,0.2206,0.009546,40.5,0.2535,0.331354,207.9,0.4129,0.734739,231.4,0.1747,0.05828
88.5667,282.2,164.8,0.004407,18.9,0.2440,0.011066,40.6,0.2161,0.009463,39.5,0.2485,0.331226,207.8,0.4125,0.732903,230.4,0.1765,0.05737
88.6000,282.2,164.8,0.004409,18.9,0.2428,0.011047,40.6,0.2176,0.009428,39.5,0.2463,0.331135,207.8,0.4127,0.727963,230.4,0.1733,0.05721
88.6333,284.9,164.8,0.004397,18.9,0.2389,0.010958,39.6,0.2176,0.009348,39.7,0.2423,0.331232,208.3,0.4134,0.728768,230.7,0.1751,0.05691
88.6667,284.3,164.2,0.004397,18.9,0.2405,0.010952,39.6,0.2163,0.009334,38.2,0.2426,0.331139,208.3,0.4129,0.725519,229.0,0.1734,0.05660
88.7000,284.3,164.2,0.004373,18.4,0.2563,0.010770,39.6,0.2223,0.009133,37.5,0.2482,0.330896,208.3,0.4138,0.722574,228.8,0.1722,0.05738
88.7333,552.3,187.7,0.004336,18.4,0.2655,0.010658,39.6,0.2248,0.008790,35.2,0.2482,0.821694,255.0,0.2462,0.998764,255.0,0.0009,0.05807
88.7667,551.2,189.2,0.004336,18.4,0.2657,0.010634,39.6,0.2257,0.008776,35.2,0.2479,0.755441,255.0,0.2717,0.998759,255.0,0.0026,0.05834
88.8000,550.2,189.1,0.004251,18.2,0.2721,0.010487,39.1,0.2287,0.008578,34.8,0.2461,0.708880,255.0,0.2918,0.997909,255.0,0.0126,0.05756
88.8333,550.2,189.8,0.004237,18.2,0.2436,0.010378,38.8,0.2203,0.008430,34.8,0.2417,0.681763,255.0,0.3085,0.995438,255.0,0.0185,0.05912
88.8667,549.9,190.2,0.004165,17.1,0.2477,0.010242,38.6,0.2143,0.008325,33.9,0.2393,0.658055,255.0,0.3204,0.994357,255.0,0.0204,0.05350
88.9000,546.2,190.2,0.004138,17.1,0.2360,0.010068,37.6,0.2111,0.008285,33.9,0.2383,0.629140,255.0,0.3397,0.977506,255.0,0.0288,0.05314
88.9333,546.2,190.2,0.004053,17.1,0.2840,0.009922,37.1,0.2235,0.008142,32.6,0.2530,0.615191,255.0,0.3498,0.972179,255.0,0.0317,0.05198
88.9667,542.8,191.2,0.004000,17.1,0.2470,0.009760,37.1,0.2155,0.008045,32.9,0.2437,0.595548,255.0,0.3696,0.964431,255.0,0.0322,0.05539
89.0000,538.8,192.2,0.003965,17.1,0.2559,0.009614,37.1,0.2161,0.007961,32.9,0.2449,0.578842,255.0,0.3887,0.960996,255.0,0.0311,0.05245
89.0333,536.8,192.2,0.003920,17.1,0.2533,0.009473,36.8,0.2137,0.007839,32.4,0.2439,0.566232,255.0,0.4005,0.955875,255.0,0.0337,0.05378
89.0667,533.8,193.2,0.003895,17.1,0.2620,0.009449,36.8,0.2212,0.007784,31.9,0.2449,0.553308,255.0,0.4132,0.954378,255.0,0.0325,0.05160
89.1000,533.8,193.8,0.003860,15.9,0.2504,0.009356,36.0,0.2208,0.007721,31.9,0.2416,0.544392,255.0,0.4181,0.950987,255.0,0.0338,0.05253
89.1333,533.2,194.8,0.003837,15.9,0.2552,0.009328,36.6,0.2180,0.007668,31.9,0.2455,0.534812,255.0,0.4234,0.948914,255.0,0.0338,0.05286
89.1667,533.2,195.8,0.003825,15.9,0.2296,0.009189,36.6,0.2114,0.007572,31.9,0.2442,0.522513,255.0,0.4278,0.945171,255.0,0.0365,0.05465
89.2000,536.2,196.2,0.003775,15.9,0.2625,0.009034,36.6,0.2125,0.007456,31.4,0.2464,0.510209,255.0,0.4244,0.942666,255.0,0.0517,0.05426
89.2333,538.2,196.8,0.003773,15.9,0.2384,0.008949,36.6,0.2095,0.007403,31.9,0.2416,0.498020,255.0,0.4255,0.939844,254.9,0.0662,0.05398
89.2667,540.8,197.2,0.003708,15.5,0.2761,0.008841,35.6,0.2191,0.007261,30.9,0.2508,0.484752,254.6,0.4268,0.936130,254.4,0.0735,0.05179
89.3000,543.2,197.8,0.003654,15.5,0.2723,0.008806,35.6,0.2224,0.007198,30.9,0.2522,0.472707,254.9,0.4304,0.927973,254.6,0.0765,0.05315
89.3333,546.4,197.8,0.003678,15.9,0.2694,0.008831,35.6,0.2199,0.007216,30.9,0.2516,0.468837,255.0,0.4307,0.924578,254.4,0.0822,0.05156
89.3667,546.4,198.2,0.003684,15.9,0.2572,0.008827,35.6,0.2172,0.007220,30.9,0.2485,0.464579,254.9,0.4329,0.922434,254.2,0.0880,0.05390
89.4000,545.8,197.8,0.003729,15.9,0.2530,0.008857,35.6,0.2170,0.007265,30.9,0.2503,0.459190,254.2,0.4303,0.920479,254.1,0.0967,0.05343
89.4333,545.8,197.2,0.003738,15.9,0.2436,0.008871,35.6,0.2125,0.007289,30.6,0.2444,0.452565,254.1,0.4291,0.918047,253.8,0.1064,0.05726
89.4667,546.4,197.2,0.003721,15.9,0.2428,0.008839,35.6,0.2209,0.007242,30.9,0.2489,0.439673,253.6,0.4312,0.913549,253.6,0.1159,0.05877
89.5000,546.4,197.2,0.003724,15.9,0.2376,0.008849,35.6,0.2151,0.007249,30.9,0.2426,0.433501,253.2,0.4305,0.911201,253.5,0.1236,0.06469
89.5333,546.9,197.2,0.003701,15.9,0.2465,0.008828,35.8,0.2180,0.007222,30.9,0.2495,0.423402,253.1,0.4312,0.908731,253.2,0.1299,0.06174
89.5667,545.8,196.8,0.003697,15.9,0.2378,0.008815,35.8,0.2139,0.007224,30.9,0.2431,0.415368,252.6,0.4297,0.903623,253.0,0.1390,0.06863
89.6000,545.8,196.8,0.003671,16.1,0.2496,0.008791,35.8,0.2166,0.007204,30.9,0.2494,0.407646,252.5,0.4289,0.899969,253.0,0.1436,0.06371
89.6333,546.9,196.2,0.003683,15.9,0.2385,0.008789,35.8,0.2117,0.007210,30.9,0.2426,0.402258,252.5,0.4302,0.893725,252.8,0.1483,0.06976
89.6667,546.9,196.2,0.003664,15.9,0.2622,0.008788,35.8,0.2161,0.007198,30.9,0.2517,0.397053,252.3,0.4293,0.885546,252.5,0.1515,0.06524
89.7000,546.9,196.2,0.003696,16.3,0.2388,0.008808,35.6,0.2114,0.007222,31.2,0.2409,0.395382,252.3,0.4293,0.878259,251.9,0.1546,0.07370
89.7333,545.8,196.8,0.003685,15.9,0.2604,0.008797,35.8,0.2197,0.007203,31.2,0.2531,0.390874,250.5,0.4271,0.867893,250.3,0.1578,0.06857
89.7667,545.8,197.2,0.003695,15.9,0.2403,0.008803,35.6,0.2125,0.007218,31.2,0.2417,0.386664,248.6,0.4275,0.858500,248.6,0.1621,0.07478
89.8000,546.4,197.2,0.003703,15.9,0.2644,0.008805,35.6,0.2220,0.007214,31.2,0.2530,0.384758,246.8,0.4270,0.853774,248.6,0.1624,0.06994
89.8333,546.9,197.8,0.003719,15.9,0.2433,0.008824,35.6,0.2119,0.007234,31.2,0.2403,0.385814,249.7,0.4277,0.852162,247.3,0.1634,0.07440
89.8667,546.9,197.2,0.003779,15.9,0.2636,0.008879,35.1,0.2132,0.007325,31.5,0.2413,0.383368,245.7,0.4271,0.846813,246.5,0.1678,0.07915
89.9000,546.4,198.1,0.003780,15.9,0.2620,0.008880,35.1,0.2127,0.007325,31.5,0.2406,0.384999,251.8,0.4267,0.841542,245.7,0.1691,0.07904
89.9333,546.4,198.8,0.003772,16.2,0.2545,0.008884,35.6,0.2127,0.007330,31.5,0.2399,0.384779,252.0,0.4279,0.836242,245.5,0.1693,0.07784
89.9667,546.9,198.2,0.003775,16.2,0.2547,0.008881,35.6,0.2138,0.007335,31.5,0.2396,0.378423,244.5,0.4268,0.829030,244.4,0.1699,0.07890
90.0000,547.4,197.8,0.003770,16.4,0.2592,0.008923,35.8,0.2119,0.007381,31.5,0.2455,0.379058,251.9,0.4267,0.828831,244.4,0.1708,0.07232
90.0333,547.4,198.2,0.003781,16.4,0.2561,0.008959,35.8,0.2120,0.007401,31.6,0.2460,0.379493,248.0,0.4265,0.826813,244.7,0.1714,0.07221
90.0667,546.9,198.2,0.003811,16.4,0.2434,0.009047,36.6,0.2170,0.007442,31.8,0.2475,0.379438,247.0,0.4255,0.820914,243.2,0.1717,0.06578
90.1000,546.9,198.8,0.003815,15.9,0.2439,0.009125,36.6,0.2158,0.007460,31.6,0.2471,0.380102,248.4,0.4247,0.817712,242.2,0.1736,0.06657
90.1333,546.4,199.8,0.003806,16.4,0.2465,0.009101,36.6,0.2192,0.007472,32.4,0.2503,0.380771,251.9,0.4280,0.810675,241.2,0.1722,0.06656
90.1667,546.9,199.8,0.003813,16.4,0.2483,0.009162,36.6,0.2214,0.007488,32.4,0.2509,0.378953,251.9,0.4265,0.811367,242.2,0.1730,0.06701
90.2000,547.4,199.8,0.003829,16.4,0.2463,0.009252,36.6,0.2201,0.007581,32.2,0.2487,0.379122,252.0,0.4281,0.815234,244.1,0.1711,0.07125
90.2333,546.3,200.2,0.003846,15.9,0.2480,0.009261,36.6,0.2192,0.007614,31.9,0.2483,0.381162,251.8,0.4280,0.806861,241.1,0.1707,0.07054
90.2667,546.3,200.2,0.003862,16.9,0.2464,0.009299,36.6,0.2179,0.007657,31.5,0.2438,0.382705,251.8,0.4283,0.804897,241.1,0.1714,0.07625
90.3000,546.4,199.8,0.003865,16.5,0.2451,0.009293,36.6,0.2209,0.007664,31.5,0.2438,0.378837,251.1,0.4257,0.797125,239.2,0.1716,0.07727
90.3333,545.8,199.2,0.003859,16.5,0.2516,0.009292,36.9,0.2223,0.007656,31.5,0.2454,0.372651,242.1,0.4226,0.787487,238.2,0.1732,0.07799
90.3667,546.4,198.8,0.003865,16.6,0.2438,0.009295,36.6,0.2159,0.007660,31.5,0.2432,0.364475,232.2,0.4218,0.776824,237.1,0.1730,0.07871
90.4000,546.4,198.8,0.003852,16.5,0.2439,0.009279,36.6,0.2118,0.007631,31.5,0.2406,0.356401,228.8,0.4223,0.766675,235.6,0.1727,0.08005
90.4333,546.4,198.2,0.003844,17.1,0.2439,0.009243,36.6,0.2118,0.007599,31.5,0.2390,0.349988,225.9,0.4225,0.757452,234.5,0.1730,0.08218
90.4667,546.9,198.2,0.003810,17.4,0.2467,0.009181,36.6,0.2091,0.007550,31.5,0.2381,0.344686,224.7,0.4223,0.752245,234.2,0.1733,0.08371
90.5000,546.4,198.2,0.003813,17.1,0.2456,0.009191,36.6,0.2087,0.007549,31.5,0.2392,0.343737,224.4,0.4217,0.750155,234.2,0.1736,0.08336
90.5333,546.9,198.2,0.003816,16.9,0.2468,0.009192,36.6,0.2087,0.007556,31.5,0.2402,0.344109,224.0,0.4222,0.752081,233.8,0.1730,0.08298
90.5667,546.4,199.2,0.003815,16.9,0.2460,0.009192,36.6,0.2100,0.007558,31.5,0.2396,0.344016,229.2,0.4215,0.749268,232.8,0.1733,0.08308
90.6000,546.4,199.2,0.003827,17.1,0.2475,0.009203,36.6,0.2124,0.007571,31.5,0.2426,0.344409,229.8,0.4214,0.748875,232.7,0.1738,0.08221
90.6333,546.4,199.8,0.003833,17.0,0.2514,0.009238,36.6,0.2150,0.007585,31.5,0.2443,0.348539,236.9,0.4212,0.749527,232.8,0.1737,0.08150
90.6667,545.8,200.2,0.003848,17.4,0.2432,0.009271,36.6,0.2142,0.007616,31.5,0.2405,0.351325,244.5,0.4234,0.750147,232.8,0.1729,0.07998
90.7000,544.8,200.8,0.003851,17.4,0.2435,0.009283,36.9,0.2147,0.007621,31.5,0.2410,0.356141,248.9,0.4262,0.742296,232.3,0.1734,0.08030
90.7333,544.8,200.8,0.003846,16.6,0.2531,0.009268,36.6,0.2177,0.007610,31.5,0.2467,0.356671,251.0,0.4269,0.738423,232.7,0.1738,0.07879
90.7667,544.2,200.8,0.003845,16.5,0.2438,0.009220,36.6,0.2129,0.007587,31.5,0.2417,0.349024,247.7,0.4281,0.729796,231.2,0.1736,0.08229
