t_s,mean_Yp,mean_Ylin,sat,dot_x,dot_y,dot_n
456.3333,0.0055,0.000002,0.0000,-1.00,-1.00,0
456.3667,0.0055,0.000002,0.0000,-1.00,-1.00,0
456.4000,0.0055,0.000002,0.0000,-1.00,-1.00,0
456.4333,0.0055,0.000002,0.0000,-1.00,-1.00,0
456.4667,0.0055,0.000002,0.0000,-1.00,-1.00,0
456.5000,0.0055,0.000002,0.0000,-1.00,-1.00,0
456.5333,0.0055,0.000002,0.0000,-1.00,-1.00,0
456.5667,0.0055,0.000002,0.0000,-1.00,-1.00,0
456.6000,0.0055,0.000002,0.0000,-1.00,-1.00,0
456.6333,0.0055,0.000002,0.0000,-1.00,-1.00,0
456.6667,0.0055,0.000002,0.0000,-1.00,-1.00,0
456.7000,0.0055,0.000002,0.0000,-1.00,-1.00,0
456.7333,0.0055,0.000002,0.0000,-1.00,-1.00,0
456.7667,0.0055,0.000002,0.0000,-1.00,-1.00,0
456.8000,0.0055,0.000002,0.0000,-1.00,-1.00,0
456.8333,0.0055,0.000002,0.0000,-1.00,-1.00,0
456.8667,0.0055,0.000002,0.0000,-1.00,-1.00,0
456.9000,0.0055,0.000002,0.0000,-1.00,-1.00,0
456.9333,0.0055,0.000002,0.0000,-1.00,-1.00,0
456.9667,0.0055,0.000002,0.0000,-1.00,-1.00,0
457.0000,0.0055,0.000002,0.0000,-1.00,-1.00,0
457.0333,0.0055,0.000002,0.0000,-1.00,-1.00,0
457.0667,0.0055,0.000002,0.0000,-1.00,-1.00,0
457.1000,0.0055,0.000002,0.0000,-1.00,-1.00,0
457.1333,0.0055,0.000002,0.0000,-1.00,-1.00,0
457.1667,0.0055,0.000002,0.0000,-1.00,-1.00,0
457.2000,0.0055,0.000002,0.0000,-1.00,-1.00,0
457.2333,0.0055,0.000002,0.0000,-1.00,-1.00,0
457.2667,0.0055,0.000002,0.0000,-1.00,-1.00,0
457.3000,0.0055,0.000002,0.0000,-1.00,-1.00,0
457.3333,0.0055,0.000002,0.0000,-1.00,-1.00,0
457.3667,0.0055,0.000002,0.0000,-1.00,-1.00,0
457.4000,0.0055,0.000002,0.0000,-1.00,-1.00,0
457.4333,0.0055,0.000002,0.0000,-1.00,-1.00,0
457.4667,0.0055,0.000002,0.0000,-1.00,-1.00,0
457.5000,0.0055,0.000002,0.0000,-1.00,-1.00,0
457.5333,0.0055,0.000002,0.0000,-1.00,-1.00,0
457.5667,0.0055,0.000002,0.0000,-1.00,-1.00,0
457.6000,0.0055,0.000002,0.0000,-1.00,-1.00,0
457.6333,0.0055,0.000002,0.0000,-1.00,-1.00,0
457.6667,0.0055,0.000002,0.0000,-1.00,-1.00,0
457.7000,0.0055,0.000002,0.0000,-1.00,-1.00,0
457.7333,0.0055,0.000002,0.0000,-1.00,-1.00,0
457.7667,0.0055,0.000002,0.0000,-1.00,-1.00,0
457.8000,0.0055,0.000002,0.0000,-1.00,-1.00,0
457.8333,0.0055,0.000002,0.0000,-1.00,-1.00,0
457.8667,0.0055,0.000002,0.0000,-1.00,-1.00,0
457.9000,0.0055,0.000002,0.0000,-1.00,-1.00,0
457.9333,0.0055,0.000002,0.0000,-1.00,-1.00,0
457.9667,0.0055,0.000002,0.0000,-1.00,-1.00,0
458.0000,0.0055,0.000002,0.0000,-1.00,-1.00,0
458.0333,0.0055,0.000002,0.0000,-1.00,-1.00,0
458.0667,0.0055,0.000002,0.0000,-1.00,-1.00,0
458.1000,0.0055,0.000002,0.0000,-1.00,-1.00,0
458.1333,0.0055,0.000002,0.0000,-1.00,-1.00,0
458.1667,0.0055,0.000002,0.0000,-1.00,-1.00,0
458.2000,0.0055,0.000002,0.0000,-1.00,-1.00,0
458.2333,0.0055,0.000002,0.0000,-1.00,-1.00,0
458.2667,0.0055,0.000002,0.0000,-1.00,-1.00,0
458.3000,0.0055,0.000002,0.0000,-1.00,-1.00,0
458.3333,0.0055,0.000002,0.0000,-1.00,-1.00,0
458.3667,0.0055,0.000002,0.0000,-1.00,-1.00,0
458.4000,0.0055,0.000002,0.0000,-1.00,-1.00,0
458.4333,0.0055,0.000002,0.0000,-1.00,-1.00,0
458.4667,0.0055,0.000002,0.0000,-1.00,-1.00,0
458.5000,0.0055,0.000002,0.0000,-1.00,-1.00,0
458.5333,0.0055,0.000002,0.0000,-1.00,-1.00,0
458.5667,0.0055,0.000002,0.0000,-1.00,-1.00,0
458.6000,0.0055,0.000002,0.0000,-1.00,-1.00,0
458.6333,0.0055,0.000002,0.0000,-1.00,-1.00,0
458.6667,0.0055,0.000002,0.0000,-1.00,-1.00,0
458.7000,0.0055,0.000002,0.0000,-1.00,-1.00,0
458.7333,0.0055,0.000002,0.0000,-1.00,-1.00,0
458.7667,0.0055,0.000002,0.0000,-1.00,-1.00,0
458.8000,0.0055,0.000002,0.0000,-1.00,-1.00,0
458.8333,0.0055,0.000002,0.0000,-1.00,-1.00,0
458.8667,0.0055,0.000002,0.0000,-1.00,-1.00,0
458.9000,0.0055,0.000002,0.0000,-1.00,-1.00,0
458.9333,0.0055,0.000002,0.0000,-1.00,-1.00,0
458.9667,0.0055,0.000002,0.0000,-1.00,-1.00,0
459.0000,0.0055,0.000002,0.0000,-1.00,-1.00,0
459.0333,0.0055,0.000002,0.0000,-1.00,-1.00,0
459.0667,0.0055,0.000002,0.0000,-1.00,-1.00,0
459.1000,0.0055,0.000002,0.0000,-1.00,-1.00,0
459.1333,0.0055,0.000002,0.0000,-1.00,-1.00,0
459.1667,0.0055,0.000002,0.0000,-1.00,-1.00,0
459.2000,0.0055,0.000002,0.0000,-1.00,-1.00,0
459.2333,0.0055,0.000002,0.0000,-1.00,-1.00,0
459.2667,0.0055,0.000002,0.0000,-1.00,-1.00,0
459.3000,0.0055,0.000002,0.0000,-1.00,-1.00,0
459.3333,0.0055,0.000002,0.0000,-1.00,-1.00,0
459.3667,0.0055,0.000002,0.0000,-1.00,-1.00,0
459.4000,0.0055,0.000002,0.0000,-1.00,-1.00,0
459.4333,0.0055,0.000002,0.0000,-1.00,-1.00,0
459.4667,0.0055,0.000002,0.0000,-1.00,-1.00,0
459.5000,0.0055,0.000002,0.0000,-1.00,-1.00,0
459.5333,0.0055,0.000002,0.0000,-1.00,-1.00,0
459.5667,0.0056,0.000002,0.0000,-1.00,-1.00,0
459.6000,0.0056,0.000002,0.0000,-1.00,-1.00,0
459.6333,0.0056,0.000002,0.0000,-1.00,-1.00,0
459.6667,0.0056,0.000002,0.0000,-1.00,-1.00,0
459.7000,0.0056,0.000002,0.0000,-1.00,-1.00,0
459.7333,0.0056,0.000002,0.0000,-1.00,-1.00,0
459.7667,0.0056,0.000002,0.0000,-1.00,-1.00,0
459.8000,0.0056,0.000002,0.0000,-1.00,-1.00,0
459.8333,0.0056,0.000002,0.0000,-1.00,-1.00,0
459.8667,0.0056,0.000002,0.0000,-1.00,-1.00,0
459.9000,0.0056,0.000002,0.0000,-1.00,-1.00,0
459.9333,0.0056,0.000002,0.0000,-1.00,-1.00,0
459.9667,0.0056,0.000002,0.0000,-1.00,-1.00,0
460.0000,0.0056,0.000002,0.0000,-1.00,-1.00,0
460.0333,0.0056,0.000002,0.0000,-1.00,-1.00,0
460.0667,0.0056,0.000002,0.0000,-1.00,-1.00,0
460.1000,0.0056,0.000002,0.0000,-1.00,-1.00,0
460.1333,0.0056,0.000002,0.0000,-1.00,-1.00,0
460.1667,0.0056,0.000002,0.0000,-1.00,-1.00,0
460.2000,0.0056,0.000002,0.0000,-1.00,-1.00,0
460.2333,0.0056,0.000002,0.0000,-1.00,-1.00,0
460.2667,0.0056,0.000002,0.0000,-1.00,-1.00,0
460.3000,0.0056,0.000002,0.0000,-1.00,-1.00,0
460.3333,0.0056,0.000002,0.0000,-1.00,-1.00,0
460.3667,0.0056,0.000002,0.0000,-1.00,-1.00,0
460.4000,0.0056,0.000002,0.0000,-1.00,-1.00,0
460.4333,0.0056,0.000002,0.0000,-1.00,-1.00,0
460.4667,46.8911,0.040745,0.4391,-1.00,-1.00,0
460.5000,46.8911,0.040745,0.4391,-1.00,-1.00,0
460.5333,46.9183,0.040736,0.4378,-1.00,-1.00,0
460.5667,0.0932,0.000028,0.0000,-1.00,-1.00,0
460.6000,0.0868,0.000026,0.0000,-1.00,-1.00,0
460.6333,0.0780,0.000024,0.0000,-1.00,-1.00,0
460.6667,0.0713,0.000022,0.0000,-1.00,-1.00,0
460.7000,0.0671,0.000020,0.0000,-1.00,-1.00,0
460.7333,0.0619,0.000019,0.0000,-1.00,-1.00,0
460.7667,0.0578,0.000018,0.0000,-1.00,-1.00,0
460.8000,0.0555,0.000017,0.0000,-1.00,-1.00,0
460.8333,0.0512,0.000016,0.0000,-1.00,-1.00,0
460.8667,0.0470,0.000014,0.0000,-1.00,-1.00,0
460.9000,0.0434,0.000013,0.0000,-1.00,-1.00,0
460.9333,0.0399,0.000012,0.0000,-1.00,-1.00,0
460.9667,0.0356,0.000011,0.0000,-1.00,-1.00,0
461.0000,0.0345,0.000011,0.0000,-1.00,-1.00,0
461.0333,0.0313,0.000010,0.0000,-1.00,-1.00,0
461.0667,0.0294,0.000009,0.0000,-1.00,-1.00,0
461.1000,0.0266,0.000008,0.0000,-1.00,-1.00,0
461.1333,0.0234,0.000007,0.0000,-1.00,-1.00,0
461.1667,0.0221,0.000007,0.0000,-1.00,-1.00,0
461.2000,0.0217,0.000007,0.0000,-1.00,-1.00,0
461.2333,0.0204,0.000006,0.0000,-1.00,-1.00,0
461.2667,0.0196,0.000006,0.0000,-1.00,-1.00,0
461.3000,0.0184,0.000006,0.0000,-1.00,-1.00,0
461.3333,0.0172,0.000005,0.0000,-1.00,-1.00,0
461.3667,0.0158,0.000005,0.0000,-1.00,-1.00,0
461.4000,0.0151,0.000005,0.0000,-1.00,-1.00,0
461.4333,0.0138,0.000004,0.0000,-1.00,-1.00,0
461.4667,0.0128,0.000004,0.0000,-1.00,-1.00,0
461.5000,0.0123,0.000004,0.0000,-1.00,-1.00,0
461.5333,0.0112,0.000004,0.0000,-1.00,-1.00,0
461.5667,0.0110,0.000003,0.0000,-1.00,-1.00,0
461.6000,0.0104,0.000003,0.0000,-1.00,-1.00,0
461.6333,0.0099,0.000003,0.0000,-1.00,-1.00,0
461.6667,0.0091,0.000003,0.0000,-1.00,-1.00,0
461.7000,0.0087,0.000003,0.0000,-1.00,-1.00,0
461.7333,0.0082,0.000003,0.0000,-1.00,-1.00,0
461.7667,0.0080,0.000003,0.0000,-1.00,-1.00,0
461.8000,0.0077,0.000002,0.0000,-1.00,-1.00,0
461.8333,0.0076,0.000002,0.0000,-1.00,-1.00,0
461.8667,0.0073,0.000002,0.0000,-1.00,-1.00,0
461.9000,0.0071,0.000002,0.0000,-1.00,-1.00,0
461.9333,0.0070,0.000002,0.0000,-1.00,-1.00,0
461.9667,0.0067,0.000002,0.0000,-1.00,-1.00,0
462.0000,0.0065,0.000002,0.0000,-1.00,-1.00,0
462.0333,0.0062,0.000002,0.0000,-1.00,-1.00,0
462.0667,0.0059,0.000002,0.0000,-1.00,-1.00,0
462.1000,0.0056,0.000002,0.0000,-1.00,-1.00,0
462.1333,0.0055,0.000002,0.0000,-1.00,-1.00,0
462.1667,0.0055,0.000002,0.0000,-1.00,-1.00,0
462.2000,0.0055,0.000002,0.0000,-1.00,-1.00,0
462.2333,0.0055,0.000002,0.0000,-1.00,-1.00,0
462.2667,0.0055,0.000002,0.0000,-1.00,-1.00,0
462.3000,0.0055,0.000002,0.0000,-1.00,-1.00,0
462.3333,0.0055,0.000002,0.0000,-1.00,-1.00,0
462.3667,0.0055,0.000002,0.0000,-1.00,-1.00,0
462.4000,0.0055,0.000002,0.0000,-1.00,-1.00,0
462.4333,0.0055,0.000002,0.0000,-1.00,-1.00,0
462.4667,0.0056,0.000002,0.0000,-1.00,-1.00,0
462.5000,0.0056,0.000002,0.0000,-1.00,-1.00,0
462.5333,0.0056,0.000002,0.0000,-1.00,-1.00,0
462.5667,0.0056,0.000002,0.0000,-1.00,-1.00,0
462.6000,0.0056,0.000002,0.0000,-1.00,-1.00,0
462.6333,0.0056,0.000002,0.0000,-1.00,-1.00,0
462.6667,0.0056,0.000002,0.0000,-1.00,-1.00,0
462.7000,0.0056,0.000002,0.0000,-1.00,-1.00,0
462.7333,0.0056,0.000002,0.0000,-1.00,-1.00,0
462.7667,0.0056,0.000002,0.0000,-1.00,-1.00,0
462.8000,0.0056,0.000002,0.0000,-1.00,-1.00,0
462.8333,0.0056,0.000002,0.0000,-1.00,-1.00,0
462.8667,0.0056,0.000002,0.0000,-1.00,-1.00,0
462.9000,0.0056,0.000002,0.0000,-1.00,-1.00,0
462.9333,0.0056,0.000002,0.0000,-1.00,-1.00,0
462.9667,0.0056,0.000002,0.0000,-1.00,-1.00,0
463.0000,0.0056,0.000002,0.0000,-1.00,-1.00,0
463.0333,0.0056,0.000002,0.0000,-1.00,-1.00,0
463.0667,0.0056,0.000002,0.0000,-1.00,-1.00,0
463.1000,0.0056,0.000002,0.0000,-1.00,-1.00,0
463.1333,104.2686,0.219253,0.4393,-1.00,-1.00,0
463.1667,104.2686,0.219253,0.4393,-1.00,-1.00,0
463.2000,104.3042,0.219215,0.4388,-1.00,-1.00,0
463.2333,0.0928,0.000028,0.0690,-1.00,-1.00,0
463.2667,0.0862,0.000026,0.0690,-1.00,-1.00,0
463.3000,0.0780,0.000024,0.0690,-1.00,-1.00,0
463.3333,0.0722,0.000022,0.0000,-1.00,-1.00,0
463.3667,0.0666,0.000020,0.0000,-1.00,-1.00,0
463.4000,0.0625,0.000019,0.0000,-1.00,-1.00,0
463.4333,0.0588,0.000018,0.0000,-1.00,-1.00,0
463.4667,0.0561,0.000017,0.0000,-1.00,-1.00,0
463.5000,0.0511,0.000016,0.0000,-1.00,-1.00,0
463.5333,0.0466,0.000014,0.0000,-1.00,-1.00,0
463.5667,0.0440,0.000013,0.0000,-1.00,-1.00,0
463.6000,0.0400,0.000012,0.0000,-1.00,-1.00,0
463.6333,0.0362,0.000011,0.0000,-1.00,-1.00,0
463.6667,0.0347,0.000011,0.0000,-1.00,-1.00,0
463.7000,0.0315,0.000010,0.0000,-1.00,-1.00,0
463.7333,0.0295,0.000009,0.0000,-1.00,-1.00,0
463.7667,0.0274,0.000008,0.0000,-1.00,-1.00,0
463.8000,0.0237,0.000007,0.0000,-1.00,-1.00,0
463.8333,0.0222,0.000007,0.0000,-1.00,-1.00,0
463.8667,0.0219,0.000007,0.0000,-1.00,-1.00,0
463.9000,0.0207,0.000006,0.0000,-1.00,-1.00,0
463.9333,0.0201,0.000006,0.0000,-1.00,-1.00,0
463.9667,0.0186,0.000006,0.0000,-1.00,-1.00,0
464.0000,0.0178,0.000006,0.0000,-1.00,-1.00,0
464.0333,0.0161,0.000005,0.0000,-1.00,-1.00,0
464.0667,0.0155,0.000005,0.0000,-1.00,-1.00,0
464.1000,0.0138,0.000004,0.0000,-1.00,-1.00,0
464.1333,0.0128,0.000004,0.0000,-1.00,-1.00,0
464.1667,0.0124,0.000004,0.0000,-1.00,-1.00,0
464.2000,0.0113,0.000004,0.0000,-1.00,-1.00,0
464.2333,0.0109,0.000003,0.0000,-1.00,-1.00,0
464.2667,0.0102,0.000003,0.0000,-1.00,-1.00,0
464.3000,0.0098,0.000003,0.0000,-1.00,-1.00,0
464.3333,0.0091,0.000003,0.0000,-1.00,-1.00,0
464.3667,0.0085,0.000003,0.0000,-1.00,-1.00,0
464.4000,0.0082,0.000003,0.0000,-1.00,-1.00,0
464.4333,0.0080,0.000003,0.0000,-1.00,-1.00,0
464.4667,0.0077,0.000002,0.0000,-1.00,-1.00,0
464.5000,0.0076,0.000002,0.0000,-1.00,-1.00,0
464.5333,0.0074,0.000002,0.0000,-1.00,-1.00,0
464.5667,0.0072,0.000002,0.0000,-1.00,-1.00,0
464.6000,0.0069,0.000002,0.0000,-1.00,-1.00,0
464.6333,0.0067,0.000002,0.0000,-1.00,-1.00,0
464.6667,0.0065,0.000002,0.0000,-1.00,-1.00,0
464.7000,0.0062,0.000002,0.0000,-1.00,-1.00,0
464.7333,0.0059,0.000002,0.0000,-1.00,-1.00,0
464.7667,0.0056,0.000002,0.0000,-1.00,-1.00,0
464.8000,0.0055,0.000002,0.0000,-1.00,-1.00,0
464.8333,0.0055,0.000002,0.0000,-1.00,-1.00,0
464.8667,0.0055,0.000002,0.0000,-1.00,-1.00,0
464.9000,0.0055,0.000002,0.0000,-1.00,-1.00,0
464.9333,0.0055,0.000002,0.0000,-1.00,-1.00,0
464.9667,0.0055,0.000002,0.0000,-1.00,-1.00,0
465.0000,0.0055,0.000002,0.0000,-1.00,-1.00,0
465.0333,0.0055,0.000002,0.0000,-1.00,-1.00,0
465.0667,0.0055,0.000002,0.0000,-1.00,-1.00,0
465.1000,0.0055,0.000002,0.0000,-1.00,-1.00,0
465.1333,0.0056,0.000002,0.0000,-1.00,-1.00,0
465.1667,0.0056,0.000002,0.0000,-1.00,-1.00,0
465.2000,0.0056,0.000002,0.0000,-1.00,-1.00,0
465.2333,0.0056,0.000002,0.0000,-1.00,-1.00,0
465.2667,0.0056,0.000002,0.0000,-1.00,-1.00,0
465.3000,0.0056,0.000002,0.0000,-1.00,-1.00,0
465.3333,0.0056,0.000002,0.0000,-1.00,-1.00,0
465.3667,0.0056,0.000002,0.0000,-1.00,-1.00,0
465.4000,0.0056,0.000002,0.0000,-1.00,-1.00,0
465.4333,0.0056,0.000002,0.0000,-1.00,-1.00,0
465.4667,0.0056,0.000002,0.0000,-1.00,-1.00,0
465.5000,0.0056,0.000002,0.0000,-1.00,-1.00,0
465.5333,0.0056,0.000002,0.0000,-1.00,-1.00,0
465.5667,0.0056,0.000002,0.0000,-1.00,-1.00,0
465.6000,0.0056,0.000002,0.0000,-1.00,-1.00,0
465.6333,0.0056,0.000002,0.0000,-1.00,-1.00,0
465.6667,0.0056,0.000002,0.0000,-1.00,-1.00,0
465.7000,0.0056,0.000002,0.0000,-1.00,-1.00,0
465.7333,0.0056,0.000002,0.0000,-1.00,-1.00,0
465.7667,0.0056,0.000002,0.0000,-1.00,-1.00,0
465.8000,0.0056,0.000002,0.0000,-1.00,-1.00,0
465.8333,0.0056,0.000002,0.0000,-1.00,-1.00,0
465.8667,0.0056,0.000002,0.0000,-1.00,-1.00,0
465.9000,0.0056,0.000002,0.0000,-1.00,-1.00,0
465.9333,0.0056,0.000002,0.0000,-1.00,-1.00,0
465.9667,0.0056,0.000002,0.0000,-1.00,-1.00,0
466.0000,0.0056,0.000002,0.0000,-1.00,-1.00,0
466.0333,0.0056,0.000002,0.0000,-1.00,-1.00,0
466.0667,0.0056,0.000002,0.0000,-1.00,-1.00,0
466.1000,0.0056,0.000002,0.0000,-1.00,-1.00,0
466.1333,0.0056,0.000002,0.0000,-1.00,-1.00,0
466.1667,0.0056,0.000002,0.0000,-1.00,-1.00,0
466.2000,0.0056,0.000002,0.0000,-1.00,-1.00,0
466.2333,0.0056,0.000002,0.0000,-1.00,-1.00,0
466.2667,0.0056,0.000002,0.0000,-1.00,-1.00,0
466.3000,0.0056,0.000002,0.0000,-1.00,-1.00,0
466.3333,0.0056,0.000002,0.0000,-1.00,-1.00,0
466.3667,0.0056,0.000002,0.0000,-1.00,-1.00,0
466.4000,0.0056,0.000002,0.0000,-1.00,-1.00,0
466.4333,0.0056,0.000002,0.0000,-1.00,-1.00,0
466.4667,0.0056,0.000002,0.0000,-1.00,-1.00,0
466.5000,0.0056,0.000002,0.0000,-1.00,-1.00,0
466.5333,0.0056,0.000002,0.0000,-1.00,-1.00,0
466.5667,0.0056,0.000002,0.0000,-1.00,-1.00,0
466.6000,0.0056,0.000002,0.0000,-1.00,-1.00,0
466.6333,0.0056,0.000002,0.0000,-1.00,-1.00,0
466.6667,0.0056,0.000002,0.0000,-1.00,-1.00,0
466.7000,0.0056,0.000002,0.0000,-1.00,-1.00,0
466.7333,0.0056,0.000002,0.0000,-1.00,-1.00,0
466.7667,0.0056,0.000002,0.0000,-1.00,-1.00,0
466.8000,0.0056,0.000002,0.0000,-1.00,-1.00,0
466.8333,0.0056,0.000002,0.0000,-1.00,-1.00,0
466.8667,0.0056,0.000002,0.0000,-1.00,-1.00,0
466.9000,0.0056,0.000002,0.0000,-1.00,-1.00,0
466.9333,0.0056,0.000002,0.0000,-1.00,-1.00,0
466.9667,0.0056,0.000002,0.0000,-1.00,-1.00,0
467.0000,0.0056,0.000002,0.0000,-1.00,-1.00,0
467.0333,0.0056,0.000002,0.0000,-1.00,-1.00,0
467.0667,0.0056,0.000002,0.0000,-1.00,-1.00,0
467.1000,0.0056,0.000002,0.0000,-1.00,-1.00,0
467.1333,0.0055,0.000002,0.0000,-1.00,-1.00,0
467.1667,0.0055,0.000002,0.0000,-1.00,-1.00,0
467.2000,0.0055,0.000002,0.0000,-1.00,-1.00,0
467.2333,0.0055,0.000002,0.0000,-1.00,-1.00,0
467.2667,0.0055,0.000002,0.0000,-1.00,-1.00,0
467.3000,0.0055,0.000002,0.0000,-1.00,-1.00,0
467.3333,0.0055,0.000002,0.0000,-1.00,-1.00,0
467.3667,0.0055,0.000002,0.0000,-1.00,-1.00,0
467.4000,0.0055,0.000002,0.0000,-1.00,-1.00,0
467.4333,0.0055,0.000002,0.0000,-1.00,-1.00,0
467.4667,0.0055,0.000002,0.0000,-1.00,-1.00,0
467.5000,0.0055,0.000002,0.0000,-1.00,-1.00,0
467.5333,0.0055,0.000002,0.0000,-1.00,-1.00,0
467.5667,0.0055,0.000002,0.0000,-1.00,-1.00,0
467.6000,0.0055,0.000002,0.0000,-1.00,-1.00,0
467.6333,0.0055,0.000002,0.0000,-1.00,-1.00,0
467.6667,0.0055,0.000002,0.0000,-1.00,-1.00,0
467.7000,0.0055,0.000002,0.0000,-1.00,-1.00,0
467.7333,0.0055,0.000002,0.0000,-1.00,-1.00,0
467.7667,0.0055,0.000002,0.0000,-1.00,-1.00,0
467.8000,0.0055,0.000002,0.0000,-1.00,-1.00,0
467.8333,0.0055,0.000002,0.0000,-1.00,-1.00,0
467.8667,0.0055,0.000002,0.0000,-1.00,-1.00,0
467.9000,0.0055,0.000002,0.0000,-1.00,-1.00,0
467.9333,0.0055,0.000002,0.0000,-1.00,-1.00,0
467.9667,0.0055,0.000002,0.0000,-1.00,-1.00,0
468.0000,0.0055,0.000002,0.0000,-1.00,-1.00,0
468.0333,0.0055,0.000002,0.0000,-1.00,-1.00,0
468.0667,0.0055,0.000002,0.0000,-1.00,-1.00,0
468.1000,0.0055,0.000002,0.0000,-1.00,-1.00,0
468.1333,0.0056,0.000002,0.0000,-1.00,-1.00,0
468.1667,0.0056,0.000002,0.0000,-1.00,-1.00,0
468.2000,0.0056,0.000002,0.0000,-1.00,-1.00,0
468.2333,0.0056,0.000002,0.0000,-1.00,-1.00,0
468.2667,0.0056,0.000002,0.0000,-1.00,-1.00,0
468.3000,0.0056,0.000002,0.0000,-1.00,-1.00,0
468.3333,0.0056,0.000002,0.0000,-1.00,-1.00,0
468.3667,0.0056,0.000002,0.0000,-1.00,-1.00,0
468.4000,0.0056,0.000002,0.0000,-1.00,-1.00,0
468.4333,0.0056,0.000002,0.0000,-1.00,-1.00,0
468.4667,0.0056,0.000002,0.0000,-1.00,-1.00,0
468.5000,0.0056,0.000002,0.0000,-1.00,-1.00,0
468.5333,0.0056,0.000002,0.0000,-1.00,-1.00,0
468.5667,0.0056,0.000002,0.0000,-1.00,-1.00,0
468.6000,0.0056,0.000002,0.0000,-1.00,-1.00,0
468.6333,0.0056,0.000002,0.0000,-1.00,-1.00,0
468.6667,0.0056,0.000002,0.0000,-1.00,-1.00,0
468.7000,0.0056,0.000002,0.0000,-1.00,-1.00,0
468.7333,0.0056,0.000002,0.0000,-1.00,-1.00,0
468.7667,0.0056,0.000002,0.0000,-1.00,-1.00,0
468.8000,0.0056,0.000002,0.0000,-1.00,-1.00,0
468.8333,0.0056,0.000002,0.0000,-1.00,-1.00,0
468.8667,0.0056,0.000002,0.0000,-1.00,-1.00,0
468.9000,0.0056,0.000002,0.0000,-1.00,-1.00,0
468.9333,0.0056,0.000002,0.0000,-1.00,-1.00,0
468.9667,0.0056,0.000002,0.0000,-1.00,-1.00,0
469.0000,0.0056,0.000002,0.0000,-1.00,-1.00,0
469.0333,0.0056,0.000002,0.0000,-1.00,-1.00,0
469.0667,0.0056,0.000002,0.0000,-1.00,-1.00,0
469.1000,0.0056,0.000002,0.0000,-1.00,-1.00,0
469.1333,0.0056,0.000002,0.0000,-1.00,-1.00,0
469.1667,0.0056,0.000002,0.0000,-1.00,-1.00,0
469.2000,0.0056,0.000002,0.0000,-1.00,-1.00,0
469.2333,0.0056,0.000002,0.0000,-1.00,-1.00,0
469.2667,0.0056,0.000002,0.0000,-1.00,-1.00,0
469.3000,0.0056,0.000002,0.0000,-1.00,-1.00,0
469.3333,0.0056,0.000002,0.0000,-1.00,-1.00,0
469.3667,0.0056,0.000002,0.0000,-1.00,-1.00,0
469.4000,0.0056,0.000002,0.0000,-1.00,-1.00,0
469.4333,0.0056,0.000002,0.0000,-1.00,-1.00,0
469.4667,0.0056,0.000002,0.0000,-1.00,-1.00,0
469.5000,0.0056,0.000002,0.0000,-1.00,-1.00,0
469.5333,0.0056,0.000002,0.0000,-1.00,-1.00,0
469.5667,0.0056,0.000002,0.0000,-1.00,-1.00,0
469.6000,0.0056,0.000002,0.0000,-1.00,-1.00,0
469.6333,0.0056,0.000002,0.0000,-1.00,-1.00,0
469.6667,0.0056,0.000002,0.0000,-1.00,-1.00,0
469.7000,0.0056,0.000002,0.0000,-1.00,-1.00,0
469.7333,0.0056,0.000002,0.0000,-1.00,-1.00,0
469.7667,0.0056,0.000002,0.0000,-1.00,-1.00,0
469.8000,0.0056,0.000002,0.0000,-1.00,-1.00,0
469.8333,0.0056,0.000002,0.0000,-1.00,-1.00,0
469.8667,0.0056,0.000002,0.0000,-1.00,-1.00,0
469.9000,0.0056,0.000002,0.0000,-1.00,-1.00,0
469.9333,0.0056,0.000002,0.0000,-1.00,-1.00,0
469.9667,0.0056,0.000002,0.0000,-1.00,-1.00,0
470.0000,0.0056,0.000002,0.0000,-1.00,-1.00,0
470.0333,0.0056,0.000002,0.0000,-1.00,-1.00,0
470.0667,0.0056,0.000002,0.0000,-1.00,-1.00,0
470.1000,0.0056,0.000002,0.0000,-1.00,-1.00,0
470.1333,46.8911,0.040745,0.4391,-1.00,-1.00,0
470.1667,46.8911,0.040745,0.4391,-1.00,-1.00,0
470.2000,46.9183,0.040736,0.4378,-1.00,-1.00,0
470.2333,0.0931,0.000028,0.1034,-1.00,-1.00,0
470.2667,0.0855,0.000026,0.1034,-1.00,-1.00,0
470.3000,0.0781,0.000024,0.0000,-1.00,-1.00,0
470.3333,0.0722,0.000022,0.1034,-1.00,-1.00,0
470.3667,0.0665,0.000020,0.0000,-1.00,-1.00,0
470.4000,0.0620,0.000019,0.0000,-1.00,-1.00,0
470.4333,0.0581,0.000018,0.0000,-1.00,-1.00,0
470.4667,0.0561,0.000017,0.0000,-1.00,-1.00,0
470.5000,0.0515,0.000016,0.0000,-1.00,-1.00,0
470.5333,0.0469,0.000014,0.0000,-1.00,-1.00,0
470.5667,0.0435,0.000013,0.0000,-1.00,-1.00,0
470.6000,0.0403,0.000012,0.0000,-1.00,-1.00,0
470.6333,0.0364,0.000011,0.0000,-1.00,-1.00,0
470.6667,0.0349,0.000011,0.0000,-1.00,-1.00,0
470.7000,0.0315,0.000010,0.0000,-1.00,-1.00,0
470.7333,0.0302,0.000009,0.0000,-1.00,-1.00,0
470.7667,0.0268,0.000008,0.0000,-1.00,-1.00,0
470.8000,0.0236,0.000007,0.0000,-1.00,-1.00,0
470.8333,0.0221,0.000007,0.0000,-1.00,-1.00,0
