t_s,dot_x,dot_y,sky_upper_right_Ylin,sky_upper_right_Ymax_code,sky_upper_right_sat,grass_Ylin,grass_Ymax_code,grass_sat,water_left_Ylin,water_left_Ymax_code,water_left_sat,sun_disk_Ylin,sun_disk_Ymax_code,sun_disk_sat
597.0000,285.9,143.7,0.032394,66.6,0.8619,0.035596,245.8,0.1918,0.046482,214.9,0.2900,0.014209,45.2,0.3510
597.0333,285.9,143.7,0.032440,66.6,0.8644,0.035655,245.8,0.1913,0.046615,214.9,0.2907,0.014279,45.2,0.3559
597.0667,283.8,144.3,0.032852,64.9,0.8632,0.036078,245.8,0.1905,0.046844,214.9,0.2900,0.014454,45.2,0.3546
597.1000,284.4,143.4,0.033089,64.9,0.8665,0.036161,245.8,0.1903,0.047004,214.9,0.2901,0.014457,45.2,0.3539
597.1333,282.8,143.7,0.033458,64.9,0.8649,0.036603,246.5,0.1896,0.047340,214.9,0.2883,0.014478,45.2,0.3535
597.1667,286.4,142.7,0.033720,65.6,0.8676,0.036710,248.4,0.1897,0.047549,214.9,0.2881,0.014478,45.2,0.3535
597.2000,280.2,143.3,0.034100,66.2,0.8665,0.037377,248.2,0.1891,0.048292,215.3,0.2831,0.014630,45.3,0.3178
597.2333,279.2,142.8,0.034292,66.0,0.8701,0.037557,247.6,0.1906,0.048646,215.6,0.2857,0.014633,45.5,0.3043
597.2667,277.7,143.4,0.034405,63.7,0.8679,0.037898,247.6,0.1895,0.049010,215.6,0.2844,0.014869,45.9,0.3029
597.3000,277.9,143.3,0.034367,61.9,0.8700,0.037935,247.6,0.1893,0.049175,215.6,0.2846,0.014867,46.2,0.3064
597.3333,273.5,144.1,0.034492,61.6,0.8682,0.038577,248.7,0.1888,0.049986,216.3,0.2846,0.015103,46.6,0.3100
597.3667,274.5,143.4,0.034545,61.3,0.8698,0.038764,248.6,0.1886,0.050461,216.1,0.2892,0.015261,46.9,0.3189
597.4000,273.3,144.1,0.034817,60.6,0.7725,0.039340,247.6,0.1878,0.051162,217.4,0.2871,0.015468,47.2,0.3202
597.4333,274.3,143.8,0.034944,61.5,0.7745,0.039447,246.0,0.1876,0.051536,218.9,0.2893,0.015500,47.5,0.3183
597.4667,271.2,144.5,0.035119,60.6,0.7567,0.039962,246.0,0.1875,0.052024,218.8,0.2914,0.015755,47.5,0.3264
597.5000,272.2,144.7,0.035218,60.9,0.7462,0.040098,246.2,0.1866,0.052344,218.4,0.2958,0.015813,47.7,0.3105
597.5333,271.7,145.1,0.035505,60.9,0.7448,0.040447,246.2,0.1868,0.052562,218.4,0.2945,0.015807,48.3,0.3151
597.5667,271.2,144.6,0.035662,60.9,0.7470,0.040517,246.2,0.1863,0.052763,218.4,0.2957,0.015697,48.3,0.3120
597.6000,268.5,145.0,0.036061,60.9,0.7450,0.041025,246.8,0.1860,0.053375,218.5,0.2935,0.015895,48.3,0.3093
597.6333,270.8,144.7,0.036263,60.9,0.7469,0.041170,247.6,0.1852,0.053885,217.7,0.2942,0.015994,48.3,0.3072
597.6667,268.1,145.4,0.036440,60.9,0.7469,0.041541,247.6,0.1856,0.054066,217.7,0.2942,0.016355,49.5,0.3000
597.7000,267.4,145.9,0.036575,60.9,0.7488,0.041619,248.2,0.1856,0.054254,217.7,0.2958,0.016574,49.8,0.3011
597.7333,227.2,161.2,0.036492,70.7,0.7762,0.044177,255.0,0.2052,0.063895,235.3,0.2989,0.023152,51.7,0.5032
597.7667,229.7,161.1,0.034392,62.1,0.7719,0.044456,255.0,0.2009,0.062696,234.2,0.2971,0.053840,51.2,0.6242
597.8000,231.8,161.6,0.034144,59.8,0.7719,0.044351,255.0,0.1963,0.061663,232.4,0.2988,0.077521,52.5,0.6865
597.8333,232.9,163.2,0.034257,58.4,0.7699,0.044536,254.9,0.1950,0.061197,229.7,0.2996,0.077237,50.6,0.6708
597.8667,234.6,163.2,0.034374,58.1,0.7680,0.045067,255.0,0.1964,0.061265,229.8,0.2949,0.091224,51.0,0.7494
597.9000,234.2,163.4,0.034323,57.1,0.7681,0.044970,254.9,0.1969,0.061131,230.8,0.3033,0.105989,51.2,0.7632
597.9333,236.7,163.6,0.034617,56.8,0.7671,0.045646,254.9,0.1951,0.061463,230.3,0.2965,0.103146,51.7,0.7533
597.9667,236.2,162.7,0.034575,56.5,0.7683,0.045850,255.0,0.1962,0.061657,230.0,0.3048,0.085787,50.7,0.7416
598.0000,236.3,162.8,0.034989,56.6,0.7645,0.046501,255.0,0.1956,0.062083,229.8,0.2975,0.059304,50.8,0.6271
598.0333,237.5,163.3,0.035015,57.1,0.7669,0.046457,255.0,0.1959,0.061855,229.5,0.3038,0.049042,50.4,0.5973
598.0667,238.0,163.6,0.035396,56.9,0.7639,0.047034,255.0,0.1953,0.062302,230.2,0.2973,0.030060,50.6,0.5181
598.1000,238.8,163.9,0.035426,57.4,0.7667,0.046975,255.0,0.1953,0.062192,230.2,0.3013,0.030125,50.6,0.5081
598.1333,239.8,164.0,0.035909,57.5,0.7656,0.047654,255.0,0.1938,0.062736,228.5,0.3010,0.024085,49.5,0.4746
598.1667,240.4,164.2,0.035879,57.4,0.7670,0.047619,255.0,0.1945,0.062585,228.5,0.2987,0.015941,47.2,0.4523
598.2000,239.8,164.6,0.036208,58.0,0.7663,0.048164,255.0,0.1950,0.062920,227.8,0.2967,0.012711,48.1,0.4039
598.2333,239.3,164.3,0.036392,58.0,0.7658,0.048249,255.0,0.1948,0.063066,227.8,0.2979,0.012612,47.7,0.4027
598.2667,240.3,164.2,0.036437,58.4,0.7663,0.048449,255.0,0.1952,0.063135,227.5,0.2971,0.012865,47.7,0.3972
598.3000,241.0,164.7,0.036476,58.4,0.7668,0.048381,255.0,0.1945,0.063021,227.2,0.2988,0.012840,48.3,0.3943
598.3333,240.8,164.3,0.036463,58.4,0.7657,0.048438,255.0,0.1945,0.063046,227.2,0.2980,0.012822,49.0,0.4004
598.3667,241.5,164.8,0.036468,58.4,0.7644,0.048373,255.0,0.1943,0.062892,227.2,0.2987,0.012807,48.1,0.3994
598.4000,243.7,172.7,0.036427,58.0,0.7649,0.048360,255.0,0.2744,0.066555,233.4,0.3047,0.020381,58.6,0.4071
598.4333,244.2,173.8,0.036385,58.4,0.7646,0.048167,255.0,0.2725,0.066117,233.5,0.3035,0.020353,58.6,0.4054
598.4667,245.3,175.2,0.036379,58.0,0.7648,0.048072,255.0,0.2705,0.065509,233.7,0.3021,0.020290,58.5,0.3961
598.5000,244.9,175.8,0.036369,58.4,0.7644,0.047982,255.0,0.2691,0.064998,231.5,0.3025,0.020263,58.5,0.3968
598.5333,245.5,176.2,0.036348,58.4,0.7640,0.047771,255.0,0.2673,0.064413,231.6,0.3013,0.019991,58.0,0.3890
598.5667,245.7,176.8,0.036344,58.6,0.7632,0.047662,255.0,0.2664,0.064049,228.7,0.3017,0.019991,58.0,0.3890
598.6000,245.6,176.1,0.036332,58.1,0.7630,0.047512,255.0,0.2626,0.064069,228.5,0.2999,0.020012,58.1,0.3770
598.6333,246.0,176.6,0.036332,58.1,0.7634,0.047458,255.0,0.2613,0.063825,228.8,0.2995,0.019902,58.0,0.3783
598.6667,245.6,177.4,0.036318,58.0,0.7633,0.047407,255.0,0.2606,0.063353,228.5,0.2987,0.020006,58.0,0.3781
598.7000,245.8,177.5,0.036318,58.2,0.7634,0.047370,255.0,0.2600,0.063338,228.5,0.2986,0.020019,58.3,0.3755
598.7333,245.6,177.4,0.036308,58.2,0.7633,0.047372,255.0,0.2584,0.063160,228.5,0.2972,0.020074,58.3,0.3705
598.7667,245.9,177.3,0.036312,58.2,0.7627,0.047353,255.0,0.2576,0.063130,228.3,0.2980,0.020030,58.3,0.3632
598.8000,244.4,177.1,0.036305,58.0,0.7623,0.047318,255.0,0.2555,0.063106,229.3,0.2971,0.020099,58.3,0.3641
598.8333,246.2,177.9,0.036411,58.2,0.7599,0.047269,255.0,0.2531,0.063015,228.4,0.2949,0.020171,58.5,0.3585
598.8667,245.6,177.8,0.036389,57.9,0.7583,0.047243,255.0,0.2531,0.062947,228.4,0.2949,0.020193,58.5,0.3603
598.9000,246.0,177.9,0.036355,58.0,0.7588,0.047340,255.0,0.2535,0.062634,227.5,0.2945,0.019911,57.3,0.3643
598.9333,245.6,177.8,0.036348,58.2,0.7582,0.047242,255.0,0.2525,0.062487,227.9,0.2958,0.019793,58.5,0.3513
598.9667,246.1,178.1,0.036353,57.9,0.7588,0.047165,255.0,0.2515,0.062447,226.9,0.2958,0.019777,58.5,0.3520
599.0000,246.1,178.7,0.036356,58.2,0.7583,0.047116,255.0,0.2506,0.062228,226.3,0.2959,0.019623,58.5,0.3534
599.0333,246.3,178.3,0.036346,58.0,0.7589,0.047156,255.0,0.2505,0.062244,226.8,0.2961,0.019619,58.0,0.3447
599.0667,245.7,178.4,0.036380,57.9,0.7584,0.047178,255.0,0.2493,0.062090,225.8,0.2941,0.019491,58.1,0.3506
599.1000,246.0,178.4,0.036394,58.2,0.7594,0.047175,255.0,0.2483,0.062092,225.8,0.2944,0.019487,58.1,0.3437
599.1333,246.2,178.7,0.036428,58.0,0.7593,0.047183,255.0,0.2479,0.062070,229.6,0.2949,0.019038,58.3,0.3416
599.1667,246.6,178.9,0.036407,58.0,0.7595,0.047135,255.0,0.2465,0.062028,225.8,0.2945,0.019055,58.4,0.3447
599.2000,246.2,179.2,0.036396,58.0,0.7591,0.046975,255.0,0.2435,0.062011,225.3,0.2943,0.019224,58.4,0.3329
599.2333,246.5,179.3,0.036420,58.0,0.7598,0.046962,255.0,0.2421,0.061991,224.3,0.2936,0.019410,58.4,0.3372
599.2667,246.2,179.3,0.036373,58.0,0.7590,0.046976,255.0,0.2409,0.061969,224.3,0.2927,0.019694,58.4,0.3343
599.3000,246.0,179.2,0.036425,58.0,0.7599,0.046980,255.0,0.2385,0.062195,226.2,0.2928,0.019782,58.8,0.3409
599.3333,245.8,179.3,0.036414,58.0,0.7594,0.046937,255.0,0.2370,0.062165,225.3,0.2925,0.019723,58.4,0.3372
599.3667,246.1,179.4,0.036431,58.0,0.7599,0.046950,255.0,0.2360,0.062180,224.3,0.2918,0.019573,58.4,0.3382
599.4000,246.2,179.5,0.036417,58.0,0.7594,0.046962,255.0,0.2347,0.062197,225.3,0.2928,0.019649,58.6,0.3398
599.4333,246.1,179.2,0.036431,58.0,0.7601,0.046954,255.0,0.2329,0.062257,225.7,0.2924,0.019697,58.6,0.3388
599.4667,245.6,179.2,0.036429,58.0,0.7598,0.046957,255.0,0.2322,0.062150,225.8,0.2914,0.019642,58.1,0.3343
599.5000,245.9,179.5,0.036438,58.0,0.7603,0.046946,255.0,0.2315,0.062096,224.5,0.2921,0.019684,58.0,0.3303
599.5333,245.3,179.1,0.036419,58.0,0.7597,0.046934,255.0,0.2308,0.061956,224.7,0.2922,0.019536,58.6,0.3406
599.5667,245.9,179.9,0.036440,58.2,0.7601,0.046939,255.0,0.2301,0.061970,225.2,0.2916,0.019505,58.6,0.3315
599.6000,245.4,179.8,0.036422,58.0,0.7595,0.046975,255.0,0.2296,0.061877,225.2,0.2909,0.019171,56.2,0.3355
599.6333,245.8,180.0,0.036432,58.0,0.7601,0.047004,255.0,0.2289,0.061909,224.8,0.2912,0.019693,58.3,0.3278
599.6667,247.1,179.5,0.036417,58.0,0.7597,0.046959,255.0,0.2276,0.061852,225.2,0.2908,0.019667,58.6,0.3324
599.7000,246.9,179.9,0.036433,58.0,0.7601,0.046963,255.0,0.2265,0.061871,225.2,0.2909,0.019687,58.6,0.3269
599.7333,245.4,179.1,0.036408,58.0,0.7593,0.047000,255.0,0.2258,0.061841,226.0,0.2909,0.019808,58.7,0.3284
599.7667,245.8,179.5,0.036430,58.0,0.7600,0.047008,255.0,0.2244,0.061975,226.5,0.2911,0.019845,58.6,0.3292
599.8000,244.5,188.7,0.031868,54.4,0.7604,0.041206,239.0,0.2246,0.054021,212.2,0.2910,0.017647,54.9,0.3252
599.8333,357.7,89.0,0.023632,46.3,0.7620,0.030404,204.0,0.2241,0.039023,181.0,0.2930,0.013553,47.2,0.3356
599.8667,-1.0,-1.0,0.016785,38.7,0.7592,0.021692,171.1,0.2239,0.027262,151.9,0.2994,0.010136,39.9,0.3439
599.9000,-1.0,-1.0,0.011203,31.0,0.7656,0.014574,136.5,0.2315,0.017667,120.7,0.2988,0.007295,31.8,0.3466
599.9333,-1.0,-1.0,0.007082,23.7,0.7629,0.009129,103.0,0.2272,0.010599,90.4,0.3051,0.004917,24.5,0.3392
599.9667,-1.0,-1.0,0.003831,15.8,0.7592,0.005113,68.2,0.2291,0.005490,60.9,0.3073,0.003155,16.3,0.3319
600.0000,-1.0,-1.0,0.001839,8.5,0.7487,0.002269,34.3,0.2438,0.002148,30.4,0.3245,0.001433,7.9,0.4314
600.0333,-1.0,-1.0,0.000000,0.0,0.0000,0.000000,0.0,0.0000,0.000000,0.0,0.0000,0.000000,0.0,0.0000
600.0667,-1.0,-1.0,0.012991,33.0,0.0833,0.006262,22.4,0.2396,0.011032,30.0,0.0907,0.015201,35.4,0.3101
600.1000,-1.0,-1.0,0.044881,65.1,0.0912,0.018186,45.4,0.2565,0.036491,58.7,0.0849,0.053119,68.6,0.3131
600.1333,-1.0,-1.0,0.101559,97.3,0.0958,0.038000,68.0,0.2652,0.081608,87.8,0.0872,0.121216,102.6,0.3115
600.1667,-1.0,-1.0,0.186069,129.6,0.0927,0.066362,90.9,0.2614,0.148262,117.1,0.0833,0.223851,136.1,0.3076
600.2000,-1.0,-1.0,0.303122,161.7,0.0924,0.105094,113.2,0.2662,0.240586,146.8,0.0842,0.365060,170.1,0.3078
600.2333,-1.0,-1.0,0.454171,194.2,0.0928,0.155321,136.5,0.2678,0.359870,175.8,0.0837,0.547304,204.1,0.3058
600.2667,547.2,221.2,0.640669,226.6,0.0919,0.216071,159.0,0.2690,0.506241,204.7,0.0844,0.773663,238.9,0.3065
600.3000,547.8,221.8,0.747409,244.0,0.0918,0.250889,170.6,0.2689,0.590113,219.1,0.0841,0.893584,254.4,0.3058
600.3333,547.8,221.8,0.747786,243.5,0.0918,0.251380,170.6,0.2684,0.590492,219.6,0.0840,0.894098,254.6,0.3051
600.3667,548.8,220.8,0.747915,243.3,0.0924,0.251444,170.3,0.2700,0.590889,219.3,0.0865,0.894219,255.0,0.3057
600.4000,549.2,220.9,0.745747,243.0,0.0929,0.249336,169.9,0.2723,0.588758,219.1,0.0861,0.894019,255.0,0.3055
600.4333,550.2,220.2,0.746124,243.5,0.0928,0.250113,169.7,0.2706,0.589277,218.8,0.0879,0.894813,255.0,0.3051
600.4667,550.8,220.2,0.746375,243.5,0.0928,0.250573,170.6,0.2701,0.589553,219.1,0.0873,0.895580,255.0,0.3043
600.5000,551.2,219.8,0.746321,243.5,0.0928,0.250491,170.1,0.2704,0.589380,218.9,0.0859,0.894639,255.0,0.3055
600.5333,551.8,219.2,0.746197,243.5,0.0928,0.250283,170.1,0.2712,0.589337,219.1,0.0862,0.894572,255.0,0.3043
600.5667,551.8,219.2,0.745229,243.3,0.0928,0.249422,169.5,0.2718,0.588446,218.6,0.0868,0.893683,254.6,0.3040
600.6000,551.2,219.2,0.745113,243.3,0.0929,0.249001,169.5,0.2724,0.588209,218.9,0.0859,0.894223,255.0,0.3034
600.6333,550.8,220.2,0.745706,243.3,0.0926,0.249521,169.5,0.2709,0.588621,219.2,0.0851,0.893670,254.6,0.3040
600.6667,550.2,220.8,0.745883,243.5,0.0926,0.249696,170.0,0.2709,0.588669,219.2,0.0852,0.893456,254.6,0.3035
600.7000,551.2,220.2,0.746129,243.5,0.0929,0.249772,170.0,0.2716,0.588908,218.8,0.0846,0.894412,254.6,0.3046
600.7333,551.2,219.8,0.746039,243.5,0.0927,0.249725,170.0,0.2716,0.588838,218.9,0.0845,0.893931,254.6,0.3048
600.7667,550.8,220.2,0.745814,243.5,0.0927,0.249416,169.5,0.2711,0.588643,218.9,0.0849,0.893788,255.0,0.3053
600.8000,550.8,220.8,0.745752,243.5,0.0927,0.249424,169.7,0.2710,0.588604,218.7,0.0843,0.893860,254.6,0.3043
600.8333,551.2,220.2,0.745348,241.4,0.0922,0.250429,167.2,0.2688,0.588744,220.1,0.0853,0.894529,252.9,0.3049
600.8667,552.2,220.2,0.746306,241.7,0.0925,0.251647,167.2,0.2677,0.589291,219.7,0.0856,0.893029,253.6,0.3065
600.9000,552.8,219.9,0.746298,241.7,0.0928,0.251258,167.7,0.2703,0.589385,219.9,0.0872,0.891677,253.6,0.3102
600.9333,553.2,219.2,0.746491,241.7,0.0928,0.251362,167.7,0.2702,0.589439,219.8,0.0872,0.892587,253.9,0.3085
600.9667,551.9,220.9,0.746443,241.7,0.0929,0.251311,167.7,0.2702,0.589425,219.8,0.0872,0.892408,254.0,0.3087
601.0000,551.2,220.9,0.746553,241.9,0.0928,0.251443,167.7,0.2701,0.589551,219.8,0.0872,0.892923,254.0,0.3087
601.0333,551.2,220.9,0.746530,241.9,0.0928,0.251406,167.7,0.2701,0.589538,219.8,0.0871,0.892969,254.0,0.3087
601.0667,551.2,220.9,0.746556,241.9,0.0927,0.251429,167.7,0.2699,0.589549,219.8,0.0872,0.892866,254.1,0.3100
601.1000,550.8,220.9,0.746502,241.9,0.0926,0.251136,167.7,0.2702,0.589561,219.8,0.0874,0.892715,253.8,0.3118
601.1333,550.2,221.9,0.747121,241.9,0.0926,0.251834,168.7,0.2698,0.590228,219.8,0.0876,0.892715,253.8,0.3118
601.1667,550.1,222.2,0.747151,241.9,0.0925,0.251951,168.7,0.2700,0.590415,219.8,0.0878,0.892715,253.8,0.3118
601.2000,550.1,222.2,0.749394,241.9,0.0919,0.253717,168.7,0.2692,0.592789,219.8,0.0864,0.892585,253.8,0.3116
601.2333,550.8,221.8,0.749735,241.9,0.0914,0.254241,169.5,0.2697,0.593288,219.8,0.0870,0.892644,253.8,0.3117
601.2667,551.2,222.1,0.750670,242.7,0.0913,0.255966,169.7,0.2672,0.594837,219.9,0.0862,0.894009,254.3,0.3071
601.3000,551.8,222.8,0.750913,243.3,0.0913,0.256280,169.9,0.2702,0.594993,220.5,0.0864,0.893231,254.6,0.3062
601.3333,551.8,222.8,0.750683,242.8,0.0918,0.256284,169.7,0.2664,0.595032,220.8,0.0846,0.893972,254.7,0.3082
601.3667,551.2,222.2,0.751009,242.8,0.0924,0.255243,169.9,0.2706,0.594953,220.5,0.0867,0.892365,254.9,0.3138
601.4000,551.2,222.2,0.751218,243.0,0.0925,0.256428,171.1,0.2682,0.595404,219.9,0.0859,0.892014,254.7,0.3110
601.4333,551.2,222.2,0.751552,243.0,0.0924,0.256734,171.9,0.2716,0.595647,220.3,0.0867,0.891080,254.6,0.3110
601.4667,550.9,222.2,0.752475,243.0,0.0924,0.257508,173.0,0.2690,0.596472,220.6,0.0857,0.892594,254.9,0.3084
601.5000,550.8,222.8,0.752547,243.0,0.0924,0.256810,173.3,0.2718,0.596480,220.4,0.0864,0.891561,255.0,0.3096
601.5333,550.8,222.2,0.752484,243.0,0.0925,0.256851,173.5,0.2706,0.596418,220.4,0.0861,0.891782,255.0,0.3086
601.5667,550.8,222.8,0.752581,243.0,0.0925,0.256714,173.6,0.2718,0.596412,220.4,0.0867,0.892047,255.0,0.3080
601.6000,551.2,222.8,0.752289,243.0,0.0924,0.256770,173.0,0.2685,0.596162,220.1,0.0863,0.891935,255.0,0.3065
601.6333,551.8,222.8,0.752171,242.6,0.0922,0.255833,173.0,0.2718,0.595940,219.9,0.0874,0.891894,254.6,0.3072
601.6667,551.8,222.8,0.751886,243.0,0.0924,0.255799,173.0,0.2700,0.595739,219.9,0.0864,0.891846,254.6,0.3065
601.7000,551.8,223.2,0.752245,243.0,0.0925,0.255848,173.6,0.2727,0.596129,219.9,0.0874,0.892594,255.0,0.3095
601.7333,551.8,223.2,0.751870,243.0,0.0926,0.255714,173.0,0.2702,0.595839,220.1,0.0874,0.892379,254.6,0.3080
601.7667,551.8,222.2,0.752098,242.6,0.0923,0.255679,173.0,0.2724,0.595885,220.1,0.0878,0.892220,254.6,0.3078
601.8000,551.2,222.8,0.751856,243.0,0.0925,0.255607,173.0,0.2705,0.595770,220.1,0.0868,0.892107,254.6,0.3072
601.8333,551.2,222.8,0.751587,243.0,0.0923,0.255227,171.7,0.2722,0.595661,219.6,0.0859,0.893139,254.7,0.3032
601.8667,550.8,223.8,0.751571,243.0,0.0923,0.255242,171.7,0.2721,0.595655,219.9,0.0850,0.893139,254.7,0.3032
601.9000,317.8,207.8,0.786709,255.0,0.0871,0.285668,250.4,0.2766,0.602957,235.3,0.0872,0.966015,255.0,0.2399
601.9333,318.8,207.2,0.768634,255.0,0.0907,0.271839,218.3,0.2733,0.600365,234.9,0.0878,0.968665,255.0,0.2362
601.9667,318.8,205.2,0.761159,254.4,0.0916,0.265495,205.7,0.2727,0.596217,233.7,0.0873,0.968571,255.0,0.2320
602.0000,322.8,205.8,0.754954,253.4,0.0922,0.259748,197.5,0.2770,0.590733,230.7,0.0872,0.979944,255.0,0.1337
602.0333,325.2,206.2,0.750195,252.1,0.0924,0.254434,188.7,0.2766,0.585835,228.6,0.0873,0.985705,255.0,0.0815
602.0667,327.2,205.8,0.745275,250.8,0.0932,0.249679,182.3,0.2756,0.580988,226.9,0.0891,nan,nan,nan
602.1000,330.2,205.2,0.742133,249.5,0.0929,0.245557,173.8,0.2722,0.576168,224.0,0.0882,nan,nan,nan
602.1333,333.2,206.2,0.736858,249.0,0.0935,0.241041,171.8,0.2755,0.570950,222.7,0.0887,nan,nan,nan
602.1667,335.2,204.8,0.734224,249.0,0.0934,0.237700,169.8,0.2724,0.567009,221.5,0.0872,nan,nan,nan
602.2000,337.8,204.8,0.728808,245.5,0.0936,0.233646,167.8,0.2751,0.561754,220.3,0.0878,nan,nan,nan
602.2333,340.2,205.8,0.725247,243.5,0.0938,0.229294,166.8,0.2723,0.558090,218.4,0.0847,nan,nan,nan
602.2667,340.8,206.2,0.719748,243.0,0.0941,0.225534,164.9,0.2752,0.552901,216.9,0.0858,nan,nan,nan
602.3000,340.8,208.2,0.716448,242.5,0.0941,0.221732,162.8,0.2720,0.549511,215.5,0.0855,nan,nan,nan
602.3333,341.8,208.8,0.710247,242.0,0.0943,0.217373,162.1,0.2750,0.543606,214.8,0.0865,nan,nan,nan
602.3667,341.2,208.8,0.708887,242.0,0.0941,0.215426,160.8,0.2718,0.542176,214.5,0.0856,nan,nan,nan
602.4000,342.2,209.2,0.702434,240.3,0.0945,0.212087,159.4,0.2748,0.536420,213.4,0.0860,nan,nan,nan
602.4333,342.2,209.2,0.699759,240.5,0.0944,0.209056,157.9,0.2716,0.532776,213.1,0.0856,nan,nan,nan
602.4667,341.8,208.8,0.694537,240.0,0.0947,0.205068,156.8,0.2750,0.527438,211.4,0.0866,nan,nan,nan
602.5000,342.2,208.2,0.690877,240.9,0.0945,0.202376,156.8,0.2718,0.523821,211.1,0.0861,nan,nan,nan
602.5333,341.8,207.8,0.685610,240.0,0.0948,0.198596,155.7,0.2750,0.518349,210.4,0.0868,nan,nan,nan
602.5667,340.8,205.8,0.681845,240.2,0.0947,0.196060,154.7,0.2716,0.515015,209.8,0.0858,nan,nan,nan
602.6000,340.2,205.2,0.676638,239.3,0.0951,0.192385,153.0,0.2747,0.509335,208.6,0.0864,nan,nan,nan
602.6333,340.2,204.2,0.672395,239.0,0.0949,0.188915,152.0,0.2741,0.505078,207.9,0.0855,nan,nan,nan
602.6667,340.2,205.2,0.667903,239.0,0.0951,0.186655,152.2,0.2753,0.500502,207.3,0.0871,nan,nan,nan
602.7000,341.2,206.8,0.661813,238.2,0.0950,0.182379,150.0,0.2718,0.495587,205.8,0.0857,nan,nan,nan
602.7333,340.8,207.2,0.658085,237.5,0.0951,0.179753,150.0,0.2738,0.490459,205.5,0.0871,nan,nan,nan
602.7667,340.8,207.2,0.651959,236.8,0.0951,0.175760,148.5,0.2745,0.484428,204.5,0.0871,nan,nan,nan
602.8000,342.2,208.8,0.646217,235.7,0.0951,0.171262,147.1,0.2740,0.478295,203.1,0.0873,nan,nan,nan
602.8333,342.2,208.8,0.642415,236.0,0.0953,0.169068,146.1,0.2733,0.474822,202.3,0.0844,nan,nan,nan
602.8667,342.2,209.2,0.638556,235.8,0.0953,0.165454,145.1,0.2761,0.470264,201.6,0.0841,nan,nan,nan
602.9000,342.8,208.8,0.632424,235.7,0.0958,0.164679,144.2,0.2766,0.465876,201.0,0.0853,nan,nan,nan
602.9333,342.2,206.8,0.627822,235.0,0.0953,0.160617,142.6,0.2793,0.460551,199.9,0.0846,nan,nan,nan
602.9667,340.8,204.8,0.622259,234.2,0.0957,0.158716,142.4,0.2807,0.455304,199.6,0.0864,nan,nan,nan
603.0000,341.2,205.2,0.617021,233.6,0.0951,0.154597,141.3,0.2724,0.449915,198.1,0.0856,nan,nan,nan
603.0333,340.8,204.8,0.611288,233.3,0.0952,0.152211,140.1,0.2739,0.444705,197.4,0.0874,nan,nan,nan
603.0667,340.8,204.8,0.606559,233.3,0.0948,0.148748,138.6,0.2703,0.439635,196.3,0.0854,nan,nan,nan
603.1000,340.2,204.8,0.600831,232.8,0.0951,0.146824,137.8,0.2712,0.434659,195.9,0.0878,nan,nan,nan
603.1333,340.2,205.8,0.596241,232.9,0.0946,0.143982,136.8,0.2705,0.430037,194.8,0.0849,nan,nan,nan
603.1667,340.8,207.2,0.588759,231.9,0.0950,0.140031,135.8,0.2732,0.423145,193.9,0.0868,nan,nan,nan
603.2000,340.8,207.8,0.584631,231.5,0.0949,0.137766,134.8,0.2715,0.418687,192.8,0.0873,nan,nan,nan
603.2333,341.8,207.8,0.577274,230.3,0.0951,0.134390,133.0,0.2733,0.412275,191.3,0.0878,nan,nan,nan
603.2667,340.8,206.8,0.569864,229.5,0.0951,0.131295,132.5,0.2727,0.405582,190.3,0.0870,nan,nan,nan
603.3000,341.8,207.8,0.565106,229.5,0.0953,0.128652,129.9,0.2739,0.401211,189.8,0.0852,nan,nan,nan
603.3333,342.2,208.2,0.558524,228.5,0.0953,0.126241,129.9,0.2751,0.395126,188.3,0.0865,nan,nan,nan
603.3667,342.2,207.8,0.552525,227.5,0.0953,0.123262,127.2,0.2782,0.390096,187.3,0.0876,nan,nan,nan
603.4000,342.2,206.8,0.546194,227.5,0.0955,0.121145,126.9,0.2749,0.384375,186.3,0.0878,nan,nan,nan
603.4333,342.2,206.8,0.540301,227.2,0.0952,0.118194,125.8,0.2779,0.378940,185.2,0.0898,nan,nan,nan
603.4667,341.8,206.8,0.533606,226.5,0.0951,0.115676,124.9,0.2707,0.373120,183.8,0.0890,nan,nan,nan
603.5000,342.8,207.8,0.527696,226.5,0.0949,0.112823,123.9,0.2732,0.367871,182.9,0.0889,nan,nan,nan
603.5333,341.8,205.8,0.520744,225.5,0.0951,0.110654,122.9,0.2715,0.362183,181.5,0.0875,nan,nan,nan
603.5667,341.2,206.2,0.515030,224.9,0.0947,0.107998,120.9,0.2743,0.356735,180.7,0.0881,nan,nan,nan
603.6000,341.8,206.2,0.508265,224.1,0.0949,0.106072,119.9,0.2738,0.350625,179.5,0.0881,nan,nan,nan
603.6333,341.2,206.8,0.502061,223.6,0.0949,0.103376,118.2,0.2771,0.345310,178.5,0.0899,nan,nan,nan
603.6667,341.2,206.8,0.494925,222.6,0.0949,0.100915,117.6,0.2712,0.339946,178.2,0.0883,nan,nan,nan
603.7000,341.2,207.2,0.488673,221.5,0.0948,0.098399,116.6,0.2728,0.334518,176.2,0.0878,nan,nan,nan
603.7333,341.2,208.2,0.481748,220.7,0.0950,0.096701,114.7,0.2725,0.328381,174.8,0.0870,nan,nan,nan
603.7667,341.2,207.2,0.475507,219.9,0.0949,0.094163,113.6,0.2761,0.322952,173.3,0.0878,nan,nan,nan
